,Start,End,Period,Coverage [%],Total Records,Total Recovered Drawdowns,Total Active Drawdowns,Active Drawdown [%],Active Duration,Active Recovery [%],Active Recovery Return [%],Active Recovery Duration,Max Drawdown [%],Avg Drawdown [%],Max Drawdown Duration,Avg Drawdown Duration,Max Recovery Return [%],Avg Recovery Return [%],Max Recovery Duration,Avg Recovery Duration,Avg Recovery Duration Ratio
0,2009-04-30,2025-11-05,4366 days,80.62299587723317,327,326,1,0.1426549196087116,7 days,0.0,0.0,2 days,4.754278952542633,0.1932310752607981,130 days,10 days 18:37:32.760736196,5.118627174460773,0.2369601216310258,91 days,5 days 16:47:06.993865030,1.3051921903376775
