,Start,End,Period,First Trade Start,Last Trade End,Coverage,Overlap Coverage,Total Records,Total Long Trades,Total Short Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Max Win Streak,Max Loss Streak,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,SQN
0,2009-04-30,2025-11-05,4366 days,2009-04-30,2025-11-05,4033 days,0 days,72,72,0,71,1,0.0,81.69014084507043,9,2,2.445769185601087,-1.0442874467114218,0.6247708300937616,-0.2538110774959775,61 days 21:55:51.724137931,33 days 22:09:13.846153846,10.338548656356652,545.4323391434665,6.441683412271679
