Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Duration,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,1060.5713509982097,2009-04-30,94.2888,0.0,2010-05-21,386,96.6875,0.0,2543.992499639411,0.03,Long,Closed,0
1,0,1058.923072550439,2010-06-02,96.838,0.0,2011-08-02,426,99.4317,0.0,2746.528773274098,0.03,Long,Closed,1
2,0,1065.852118411479,2011-08-31,98.7853,0.0,2011-09-29,29,97.9931,0.0,-844.3680482055934,-0.01,Long,Closed,2
3,0,1065.267267243614,2011-10-10,98.0469,0.0,2013-06-20,619,102.7249,0.0,4983.320276165643,0.05,Long,Closed,3
4,0,1062.5004709170146,2013-06-26,102.9924,0.0,2014-08-06,406,105.7216,0.0,2899.7762852267188,0.03,Long,Closed,4
5,0,1061.8626799624924,2014-08-08,105.7851,0.0,2014-10-15,68,105.7819,0.0,-3.3979605758795515,-0.0,Long,Closed,5
6,0,1057.7150874323247,2014-10-21,106.1967,0.0,2014-12-17,57,106.1275,0.0,-73.19388405032805,-0.0,Long,Closed,6
7,0,1055.4277595982799,2014-12-18,106.3575,0.0,2015-08-26,251,105.9762,0.0,-402.43460473482264,-0.0,Long,Closed,7
8,0,1053.5309779567967,2015-09-08,106.167,0.0,2015-09-28,20,105.6497,0.0,-544.991574897067,-0.0,Long,Closed,8
9,0,1053.4701527208367,2015-10-02,105.6558,0.0,2016-01-07,97,105.7512,0.0,100.50105256956886,0.0,Long,Closed,9
10,0,1054.6359734897826,2016-01-12,105.6343,0.0,2016-02-09,28,104.7053,0.0,-979.7568193720072,-0.01,Long,Closed,10
11,0,1055.6461969353286,2016-02-15,104.6051,0.0,2017-08-10,542,108.8123,0.0,4441.314679746327,0.04,Long,Closed,11
12,0,1054.443608149214,2017-08-14,108.9364,0.0,2018-02-02,172,109.7738,0.0,882.9910774641467,0.01,Long,Closed,12
13,0,1057.3689231328938,2018-02-14,109.4701,0.0,2018-03-26,40,109.4316,0.0,-40.708703540614806,-0.0,Long,Closed,13
14,0,1057.5003477372059,2018-03-29,109.418,0.0,2018-10-26,211,109.7811,0.0,383.9783762633597,0.0,Long,Closed,14
15,0,1055.93060690707,2018-11-01,109.9443,0.0,2018-12-20,49,108.9354,0.0,-1065.3283893085318,-0.01,Long,Closed,15
16,0,1054.6400849708891,2019-01-02,109.0687,0.0,2020-03-02,425,111.786,0.0,2865.7735028913885,0.02,Long,Closed,16
17,0,1057.8661290496918,2020-04-13,111.4451,0.0,2022-03-01,687,112.5288,0.0,1146.409524051167,0.01,Long,Closed,17
18,0,1055.5697970323458,2022-03-16,112.7736,0.0,2022-05-12,57,112.0564,0.0,-757.0546584316035,-0.01,Long,Closed,18
19,0,1054.643683588891,2022-05-13,112.1548,0.0,2022-06-13,31,111.5558,0.0,-631.731566469738,-0.01,Long,Closed,19
20,0,1054.100361137119,2022-06-21,111.6133,0.0,2022-09-26,97,111.5941,0.0,-20.238726933836006,-0.0,Long,Closed,20
21,0,1052.3218808525091,2022-09-28,111.7827,0.0,2023-03-13,166,113.0448,0.0,1328.1354458239366,0.01,Long,Closed,21
22,0,1048.6438057091705,2023-03-16,113.4413,0.0,2024-04-16,397,116.1309,0.0,2820.432379835387,0.02,Long,Closed,22
23,0,1048.1122175649764,2024-04-19,116.1898,0.0,2025-03-14,329,117.1911,0.0,1049.4747634478117,0.01,Long,Closed,23
24,0,1047.5571131523823,2025-03-17,117.2532,0.0,2025-04-15,29,116.6636,0.0,-617.6396739146439,-0.01,Long,Closed,24
25,0,1045.6623232168065,2025-04-25,116.875,0.0,2025-11-05,194,118.126,0.0,1308.1235663442349,0.01,Long,Open,25
