,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
0,2009-04-30,2025-11-05,4366 days,100000.0,123519.90759230853,23.519907592308535,25.28105140801429,100.0,0.0,2.3048220035279092,477 days,26,25,1,1308.1235663442349,52.0,4.771186034438638,-0.9176464809908195,1.9755260018720984,-0.4365204850930925,270 days 20:18:27.692307696,45 days 12:00:00,4.7138206177789375,888.4713610385719,1.0180918708410838,0.772986730570504,1.174156832507978,1.4909343152425614
