,Start,End,Period,Total Return [%],Benchmark Return [%],Annualized Return [%],Annualized Volatility [%],Max Drawdown [%],Max Drawdown Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta
0,2009-04-30,2025-11-05,4366 days,23.519907592309043,25.28105140801429,1.7815968250539438,1.7496033681766463,2.304822003527846,477 days,1.0180918708410838,0.772986730570504,1.174156832507978,1.4909343152425614,-0.04862648129059679,10.309209615812685,1.0473725856157012,1.0660325423475159,-0.001355012082765489,0.004345036867551277,0.7070984908032536
