,Start,End,Period,Coverage [%],Total Records,Total Recovered Drawdowns,Total Active Drawdowns,Active Drawdown [%],Active Duration,Active Recovery [%],Active Recovery Return [%],Active Recovery Duration,Max Drawdown [%],Avg Drawdown [%],Max Drawdown Duration,Avg Drawdown Duration,Max Recovery Return [%],Avg Recovery Return [%],Max Recovery Duration,Avg Recovery Duration,Avg Recovery Duration Ratio
0,2009-04-30,2025-11-05,4366 days,82.36371965185525,307,306,1,0.11645644503600848,7 days,0.0,0.0,3 days,4.478791643369626,0.1943571453602313,246 days,11 days 17:29:24.705882352,5.037809763680767,0.23397238222396824,106 days,6 days 10:11:45.882352941,1.3508843465632732
