Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Duration,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,1060.5713509982097,2009-04-30,94.2888,0.0,2009-08-05,97,96.767,0.0,2628.307922043765,0.03,Long,Closed,0
1,0,1061.376429484927,2009-08-13,96.6936,0.0,2009-09-22,40,97.3523,0.0,699.128654101718,0.01,Long,Closed,1
2,0,1062.3760324174664,2009-09-23,97.2607,0.0,2010-04-13,202,98.2711,0.0,1073.42474315461,0.01,Long,Closed,2
3,0,1063.8873482959098,2010-04-16,98.1315,0.0,2010-08-02,108,97.8247,0.0,-326.40063845718396,-0.0,Long,Closed,3
4,0,1064.9912628906607,2010-08-05,97.7233,0.0,2011-08-18,378,98.6318,0.0,967.5445623361738,0.01,Long,Closed,4
5,0,1067.72683672832,2011-08-19,98.3791,0.0,2011-10-27,69,99.3337,0.0,1019.2520383408555,0.01,Long,Closed,5
6,0,1071.1884160468294,2011-11-03,99.0127,0.0,2012-02-08,97,100.5153,0.0,1609.5677139519685,0.02,Long,Closed,6
7,0,1073.2341908788437,2012-02-10,100.3237,0.0,2012-03-21,40,101.158,0.0,895.3992854502139,0.01,Long,Closed,7
8,0,1075.1728564219682,2012-03-22,100.9756,0.0,2014-11-25,978,106.5422,0.0,5985.05722255852,0.06,Long,Closed,8
9,0,1074.895411204879,2014-11-26,106.5697,0.0,2015-02-28,94,106.6963,0.0,136.08175905853568,0.0,Long,Closed,9
10,0,1075.1523684320277,2015-03-06,106.6708,0.0,2015-04-15,40,106.8183,0.0,158.58497434371384,0.0,Long,Closed,10
11,0,1075.5782969663862,2015-04-16,106.776,0.0,2015-10-28,195,106.5195,0.0,-275.8858331718802,-0.0,Long,Closed,11
12,0,1076.1602263693487,2015-10-29,106.4619,0.0,2016-03-11,134,106.5649,0.0,110.84450331603875,0.0,Long,Closed,12
13,0,1079.4828059462109,2016-03-22,106.2369,0.0,2016-10-20,212,107.3216,0.0,1170.9149996098422,0.01,Long,Closed,13
14,0,1079.3148569209393,2016-10-24,107.3383,0.0,2018-01-31,464,109.925,0.0,2791.8637403973844,0.02,Long,Closed,14
