,Start,End,Period,Total Return [%],Benchmark Return [%],Annualized Return [%],Annualized Volatility [%],Max Drawdown [%],Max Drawdown Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta
0,2009-04-30,2025-11-05,4366 days,33.698187094174244,25.28105140801429,2.457596240692328,2.042850968101524,4.478791643369589,246 days,1.198725868986225,0.5487185911696862,1.2303833797732533,1.7837155495527535,0.4064588964595693,30.583685070031546,1.0563491102456188,1.082309906267602,-0.0014269481974264718,0.006113850518115083,0.9650268066133656
