Date,equity_curve
2003-12-05,1.0
2003-12-12,1.0
2003-12-19,1.0
2003-12-26,1.0
2004-01-02,1.0014329143763683
2004-01-09,1.000379441136593
2004-01-16,1.0030096174276912
2004-01-23,1.0045516826174654
2004-01-30,1.0033201175418793
2004-02-06,1.0033201175418793
2004-02-13,1.0033201175418793
2004-02-20,1.0033201175418793
2004-02-27,1.0037097091349074
2004-03-05,1.0037097091349074
2004-03-12,1.0037097091349074
2004-03-19,1.0037097091349074
2004-03-26,1.0037097091349074
2004-04-02,1.0037097091349074
2004-04-09,1.0021254922733696
2004-04-16,1.0026758258202415
2004-04-23,1.004030495320711
2004-04-30,1.0036450057850708
2004-05-07,1.0047941728855179
2004-05-14,1.0047941728855179
2004-05-21,1.0047941728855179
2004-05-28,1.0047941728855179
2004-06-04,1.0047941728855179
2004-06-11,1.0048438935858501
2004-06-18,1.0054978426154444
2004-06-25,1.004910639038988
2004-07-02,1.003806426405741
2004-07-09,1.003806426405741
2004-07-16,1.003806426405741
2004-07-23,1.0045397726049035
2004-07-30,1.005519119252838
2004-08-06,1.004917672233937
2004-08-13,1.0058223358745035
2004-08-20,1.0062001050791556
2004-08-27,1.006416449030107
2004-09-03,1.0070825664769354
2004-09-10,1.0066433172253797
2004-09-17,1.0071127346396378
2004-09-24,1.0069683247513983
2004-10-01,1.0072370892710625
2004-10-08,1.0069237396782196
2004-10-15,1.007345070626288
2004-10-22,1.0068573336027535
2004-10-29,1.0068573336027535
2004-11-05,1.0086533785631322
2004-11-12,1.008413984118841
2004-11-19,1.0101663177575313
2004-11-26,1.010310588183117
2004-12-03,1.010856703938827
2004-12-10,1.0115360695322506
2004-12-17,1.0134172608180372
2004-12-24,1.013917519295913
2004-12-31,1.0135821083558285
2005-01-07,1.0143905617170952
2005-01-14,1.0138193068408259
2005-01-21,1.0138193068408259
2005-01-28,1.0138193068408259
2005-02-04,1.0141301759205865
2005-02-11,1.0152145161529982
2005-02-18,1.0160941456382302
2005-02-25,1.016246051032167
2005-03-04,1.0173958528653437
2005-03-11,1.0181741410993832
2005-03-18,1.0172839038938726
2005-03-25,1.0172839038938726
2005-04-01,1.0172839038938726
2005-04-08,1.0172839038938726
2005-04-15,1.0172839038938726
2005-04-22,1.0172839038938726
2005-04-29,1.0172839038938726
2005-05-06,1.0172839038938726
2005-05-13,1.0172839038938726
2005-05-20,1.0172839038938726
2005-05-27,1.0172839038938726
2005-06-03,1.0194263564638988
2005-06-10,1.0198191916936523
2005-06-17,1.0197427991476775
2005-06-24,1.020507447404702
2005-07-01,1.0208760841960518
2005-07-08,1.0225976346054533
2005-07-15,1.0240032004420256
2005-07-22,1.0236331689573388
2005-07-29,1.024168130564272
2005-08-05,1.0249488432452767
2005-08-12,1.0251581185074836
2005-08-19,1.0269097922569093
2005-08-26,1.0269097922569093
2005-09-02,1.0265562868195608
2005-09-09,1.0265562868195608
2005-09-16,1.0265562868195608
2005-09-23,1.0265562868195608
2005-09-30,1.0265562868195608
2005-10-07,1.0265562868195608
2005-10-14,1.0265562868195608
2005-10-21,1.0265562868195608
2005-10-28,1.0265562868195608
2005-11-04,1.0265562868195608
2005-11-11,1.0265562868195608
2005-11-18,1.0265562868195608
2005-11-25,1.0265562868195608
2005-12-02,1.0265562868195608
2005-12-09,1.0265562868195608
2005-12-16,1.0265562868195608
2005-12-23,1.0265562868195608
2005-12-30,1.0265562868195608
2006-01-06,1.0265562868195608
2006-01-13,1.0264571094062942
2006-01-20,1.025823114995148
2006-01-27,1.025823114995148
2006-02-03,1.026093775190679
2006-02-10,1.0264138534209248
2006-02-17,1.026129997296689
2006-02-24,1.0261233582874572
2006-03-03,1.025555851263382
2006-03-10,1.0255893336236963
2006-03-17,1.0255893336236963
2006-03-24,1.0255893336236963
2006-03-31,1.0255893336236963
2006-04-07,1.0260497873222345
2006-04-14,1.0262387177146193
2006-04-21,1.0262248342244555
2006-04-28,1.0263709546235191
2006-05-05,1.0266819530122004
2006-05-12,1.0269446516313316
2006-05-19,1.0268086283160234
2006-05-26,1.0268086283160234
2006-06-02,1.0268086283160234
2006-06-09,1.0268086283160234
2006-06-16,1.0268086283160234
2006-06-23,1.0268086283160234
2006-06-30,1.0268086283160234
2006-07-07,1.0268086283160234
2006-07-14,1.0268086283160234
2006-07-21,1.0268086283160234
2006-07-28,1.0268086283160234
2006-08-04,1.0271863327028987
2006-08-11,1.02788469788934
2006-08-18,1.0279064527577122
2006-08-25,1.0284752855323303
2006-09-01,1.028836866448031
2006-09-08,1.0287751882619334
2006-09-15,1.0288058732108984
2006-09-22,1.0293812930760344
2006-09-29,1.0293812930760344
2006-10-06,1.0305656048029213
2006-10-13,1.0304528943823552
2006-10-20,1.0310610644495954
2006-10-27,1.0310728427706948
2006-11-03,1.0321843897344494
2006-11-10,1.0322106265351554
2006-11-17,1.0328810974516642
2006-11-24,1.0332122253873035
2006-12-01,1.0331036224893524
2006-12-08,1.033238390306363
2006-12-15,1.033167176133019
2006-12-22,1.0335904152633077
2006-12-29,1.0338344226442748
2007-01-05,1.0344106716131123
2007-01-12,1.034695596379993
2007-01-19,1.0349382579956763
2007-01-26,1.0356188311961028
2007-02-02,1.0364385791865058
2007-02-09,1.0373682547910688
2007-02-16,1.0372230320697202
2007-02-23,1.0377238318023931
2007-03-02,1.0370898225043625
2007-03-09,1.0370898225043625
2007-03-16,1.036337936313911
2007-03-23,1.036337936313911
2007-03-30,1.036337936313911
2007-04-06,1.036337936313911
2007-04-13,1.036337936313911
2007-04-20,1.0325174379029374
2007-04-27,1.0320896144999572
2007-05-04,1.0320896144999572
2007-05-11,1.0320896144999572
2007-05-18,1.0322746954195083
2007-05-25,1.031959999830678
2007-06-01,1.0327684517725733
2007-06-08,1.0324184849123206
2007-06-15,1.0324184849123206
2007-06-22,1.0324184849123206
2007-06-29,1.0324184849123206
2007-07-06,1.0324184849123206
2007-07-13,1.0324184849123206
2007-07-20,1.0324184849123206
2007-07-27,1.0324184849123206
2007-08-03,1.0324184849123206
2007-08-10,1.0324184849123206
2007-08-17,1.0324184849123206
2007-08-24,1.0324184849123206
2007-08-31,1.0324184849123206
2007-09-07,1.0324184849123206
2007-09-14,1.0324184849123206
2007-09-21,1.0324184849123208
2007-09-28,1.033020639184565
2007-10-05,1.0388381691877613
2007-10-12,1.0392173904626074
2007-10-19,1.0358632785555908
2007-10-26,1.0358632785555908
2007-11-02,1.0358632785555908
2007-11-09,1.0358632785555908
2007-11-16,1.0358632785555908
2007-11-23,1.0358632785555908
2007-11-30,1.0358632785555908
2007-12-07,1.0358632785555908
2007-12-14,1.038976941561464
2007-12-21,1.0376351927773253
2007-12-28,1.0366754471819684
2008-01-04,1.0366754471819684
2008-01-11,1.0366754471819684
2008-01-18,1.0366754471819684
2008-01-25,1.0366754471819684
2008-02-01,1.0366754471819684
2008-02-08,1.0356602421638859
2008-02-15,1.0356602421638859
2008-02-22,1.0356602421638859
2008-02-29,1.0356602421638859
2008-03-07,1.0356602421638859
2008-03-14,1.0356602421638859
2008-03-21,1.0356602421638859
2008-03-28,1.0356602421638859
2008-04-04,1.0356602421638859
2008-04-11,1.0342180070570275
2008-04-18,1.0338883721218444
2008-04-25,1.0387517028212194
2008-05-02,1.0454675873760682
2008-05-09,1.0456318104095654
2008-05-16,1.0462557008364148
2008-05-23,1.0470151646963857
2008-05-30,1.0473532809323098
2008-06-06,1.0466618160867907
2008-06-13,1.0466618160867909
2008-06-20,1.0475414357408344
2008-06-27,1.0475414357408344
2008-07-04,1.0475414357408344
2008-07-11,1.0475414357408344
2008-07-18,1.0475414357408344
2008-07-25,1.0475414357408344
2008-08-01,1.0475414357408344
2008-08-08,1.0475414357408344
2008-08-15,1.0475414357408344
2008-08-22,1.0475414357408344
2008-08-29,1.0475414357408344
2008-09-05,1.0475414357408344
2008-09-12,1.0475414357408344
2008-09-19,1.0475414357408344
2008-09-26,1.0475414357408344
2008-10-03,1.0475414357408344
2008-10-10,1.0475414357408344
2008-10-17,1.0475414357408344
2008-10-24,1.0475414357408344
2008-10-31,1.0475414357408344
2008-11-07,1.0475414357408344
2008-11-14,1.0502775115476972
2008-11-21,1.0395623475400055
2008-11-28,1.0395623475400055
2008-12-05,1.0395623475400055
2008-12-12,1.0395623475400055
2008-12-19,1.0395623475400055
2008-12-26,1.0376855959026619
2009-01-02,1.03610802213189
2009-01-09,1.046186195183477
2009-01-16,1.0501714486323181
2009-01-23,1.0476534491056302
2009-01-30,1.0476534491056302
2009-02-06,1.0493470059811392
2009-02-13,1.0520975987181815
2009-02-20,1.0527566296203004
2009-02-27,1.0527566296203004
2009-03-06,1.0527566296203004
2009-03-13,1.0527566296203004
2009-03-20,1.0527566296203004
2009-03-27,1.0611640030150995
2009-04-03,1.0575178830954208
2009-04-10,1.0623512752047448
2009-04-17,1.0746600410547353
2009-04-24,1.0783877806270457
2009-05-01,1.0881925628822235
2009-05-08,1.1015782688079552
2009-05-15,1.1072552435984644
2009-05-22,1.1097193861923418
2009-05-29,1.1195435553168953
2009-06-05,1.13378215915394
2009-06-12,1.1427427888306505
2009-06-19,1.1389580180830088
2009-06-26,1.139759956815492
2009-07-03,1.1397599568154917
2009-07-10,1.1411316157000992
2009-07-17,1.147530036174559
2009-07-24,1.1559159661836373
2009-07-31,1.167289290628565
2009-08-07,1.1703609019211336
2009-08-14,1.174561917903922
2009-08-21,1.175034145314944
2009-08-28,1.1735866674428905
2009-09-04,1.17325803220599
2009-09-11,1.1735351101172287
2009-09-18,1.172582122811484
2009-09-25,1.1763970956815997
2009-10-02,1.1794647099611726
2009-10-09,1.1794647099611726
2009-10-16,1.18433815647728
2009-10-23,1.1895432585201873
2009-10-30,1.1932526575425682
2009-11-06,1.191254000966999
2009-11-13,1.191254000966999
2009-11-20,1.1933563615595812
2009-11-27,1.193082415187917
2009-12-04,1.193082415187917
2009-12-11,1.194380304431059
2009-12-18,1.1963948403978384
2009-12-25,1.1966066707749723
2010-01-01,1.1972381983011928
2010-01-08,1.204902953163863
2010-01-15,1.2093834135905117
2010-01-22,1.2081128565249466
2010-01-29,1.2081128565249466
2010-02-05,1.2081128565249466
2010-02-12,1.2081128565249466
2010-02-19,1.2081128565249464
2010-02-26,1.21074594870431
2010-03-05,1.2110190534185548
2010-03-12,1.213152763361638
2010-03-19,1.2155150867956697
2010-03-26,1.2158688363443866
2010-04-02,1.2161026368842547
2010-04-09,1.2157617531335507
2010-04-16,1.2158771260391956
2010-04-23,1.2140860128906859
2010-04-30,1.2122082173265136
2010-05-07,1.2122082173265136
2010-05-14,1.2122082173265136
2010-05-21,1.2122082173265136
2010-05-28,1.2122082173265136
2010-06-04,1.2122082173265136
2010-06-11,1.2122082173265136
2010-06-18,1.2122082173265136
2010-06-25,1.2123194537108863
2010-07-02,1.213842741841911
2010-07-09,1.2167208255570827
2010-07-16,1.2188100263669817
2010-07-23,1.2168350224211444
2010-07-30,1.22216415278949
2010-08-06,1.2232865992505186
2010-08-13,1.2207032652610859
2010-08-20,1.2207032652610859
2010-08-27,1.2207032652610859
2010-09-03,1.2207032652610859
2010-09-10,1.2227593852723522
2010-09-17,1.2235875001702852
2010-09-24,1.2259060542105504
2010-10-01,1.2291520274368644
2010-10-08,1.2294973021163433
2010-10-15,1.2276345053068645
2010-10-22,1.2269034468941227
2010-10-29,1.228096167576685
2010-11-05,1.229893899604216
2010-11-12,1.2318657938323891
2010-11-19,1.2344281190622375
2010-11-26,1.2312888496482608
2010-12-03,1.2312888496482608
2010-12-10,1.2312888496482608
2010-12-17,1.233740485063782
2010-12-24,1.2370528590733365
2010-12-31,1.2376241786409965
2011-01-07,1.2405971251854773
2011-01-14,1.2399035482195249
2011-01-21,1.240610751427684
2011-01-28,1.2452303816943304
2011-02-04,1.2430020764894123
2011-02-11,1.24840548177215
2011-02-18,1.2495655564197574
2011-02-25,1.2481374247512984
2011-03-04,1.2481374247512982
2011-03-11,1.2456422711258106
2011-03-18,1.2456422711258106
2011-03-25,1.2456422711258106
2011-04-01,1.2456422711258106
2011-04-08,1.2489528966677284
2011-04-15,1.2514490915679417
2011-04-22,1.249651022572943
2011-04-29,1.249651022572943
2011-05-06,1.249651022572943
2011-05-13,1.249651022572943
2011-05-20,1.249651022572943
2011-05-27,1.249651022572943
2011-06-03,1.249651022572943
2011-06-10,1.249651022572943
2011-06-17,1.249651022572943
2011-06-24,1.249651022572943
2011-07-01,1.249651022572943
2011-07-08,1.2503297065758268
2011-07-15,1.248592011557184
2011-07-22,1.2485920115571842
2011-07-29,1.2457772378467349
2011-08-05,1.2457772378467349
2011-08-12,1.2457772378467349
