Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
11,0,1.21023201934553,2013-04-30,109.76092343520747,0.0,2013-05-31,110.23445838407716,0.0,0.5730871574012326,0.004314239841005058,Long,Closed,11
12,0,1.2149769636955992,2013-06-30,109.80395115132974,0.0,2013-07-31,110.13962659135343,0.0,0.40783792690717746,0.0030570433623201498,Long,Closed,12
13,0,1.2164802850232044,2013-09-30,110.00351649429082,0.0,2014-07-31,112.46336625117397,0.0,2.9923587333674675,0.02236155566000302,Long,Closed,13
14,0,1.2215138465757005,2014-10-31,111.99993206415012,0.0,2014-11-30,112.19170941556656,0.0,0.2342586902148014,0.0017122988191332175,Long,Closed,14
15,0,1.226728128178411,2015-01-31,111.71483181494374,0.0,2015-05-31,112.65690858007342,0.0,1.155672066687913,0.008432870996845272,Long,Closed,15
16,0,1.2431470201560146,2015-09-30,111.16898994895702,0.0,2015-11-30,111.71499861958058,0.0,0.6787690518650322,0.004911519578204893,Long,Closed,16
17,0,1.264482109266677,2016-02-29,109.83007716985874,0.0,2016-04-30,113.29782674722966,0.0,4.384907300002595,0.031573769833629715,Long,Closed,17
18,0,1.2707598393247805,2016-06-30,112.73811975108566,0.0,2017-04-30,117.77614823251744,0.0,6.402124263577917,0.04468788811233713,Long,Closed,18
19,0,1.27612433363679,2017-05-31,117.28104798199314,0.0,2017-07-31,118.2507389775714,0.0,1.237446275565901,0.008268096271847275,Long,Closed,19
20,0,1.2783996395316317,2017-08-31,118.04027536733163,0.0,2018-01-31,120.17695202550136,0.0,2.7315266695998446,0.018101251047751083,Long,Closed,20
21,0,1.2885240250875305,2018-03-31,119.23267952956846,0.0,2018-04-30,119.66498094070089,0.0,0.5570307543233923,0.0036256956803963703,Long,Closed,21
22,0,1.2906104736448947,2018-05-31,119.47152611296684,0.0,2018-09-30,120.06230690764004,0.0,0.7624678812334764,0.004944950599480726,Long,Closed,22
23,0,1.3167542811864257,2018-12-31,117.67850159966916,0.0,2019-04-30,120.40921828465429,0.0,3.5956828856613754,0.023204889999999864,Long,Closed,23
24,0,1.319857621575774,2019-05-31,120.12610381515076,0.0,2019-07-31,121.75669361365128,0.0,2.1521463732146344,0.013573983894538642,Long,Closed,24
25,0,1.3301366130242644,2019-08-31,120.81578573983099,0.0,2019-12-31,123.05148074712702,0.0,2.9737797847599836,0.018504990830506562,Long,Closed,25
26,0,1.4027113555794541,2020-04-30,116.6849324898995,0.0,2021-11-30,126.33799823249169,0.0,13.540464933289087,0.08272761132571924,Long,Closed,26
27,0,1.3999158195791834,2021-12-31,126.59028656106221,0.0,2022-01-31,125.97423746331852,0.0,-0.8624168775688759,-0.0048664800000001035,Long,Closed,27
28,0,1.4074977208828496,2022-03-31,125.29564010498504,0.0,2022-04-30,124.37353493732552,0.0,-1.2978609218950794,-0.007359435387272011,Long,Closed,28
29,0,1.4049151784282454,2022-07-31,124.6021607925634,0.0,2022-09-30,124.37483755137424,0.0,-0.3193698719561553,-0.0018243924482786893,Long,Closed,29
30,0,1.3942074844185164,2022-11-30,125.33005240848377,0.0,2024-03-31,131.4917745416721,0.0,8.590719114998393,0.04916396358876199,Long,Closed,30
31,0,1.3905396348310077,2024-04-30,131.83861258852292,0.0,2024-08-31,131.65412930389857,0.0,-0.25653131923397154,-0.0013993114839590793,Long,Closed,31
32,0,1.3649392084195044,2024-11-30,134.12339813889503,0.0,2024-12-31,134.31649447727497,0.0,0.263564763257051,0.0014396916649844845,Long,Closed,32
33,0,1.3662881720575406,2025-01-31,134.18388111594766,0.0,2025-02-28,133.9308355561772,0.0,-0.34573315530604987,-0.00188581189980485,Long,Closed,33
34,0,1.3413569247304746,2025-07-31,136.4201526979533,0.0,2025-07-31,136.4201526979533,0.0,0.0,0.0,Long,Open,34
