Date,perfect_foresight_equity
2017-12-31,1.5269130638630186
2018-01-31,1.5363417214941117
2018-02-28,1.5363417214941117
2018-03-31,1.5363417214941117
2018-04-30,1.5419120290373458
2018-05-31,1.5419120290373458
2018-06-30,1.5421080921187205
2018-07-31,1.5458244887134658
2018-08-31,1.5479272918520408
2018-09-30,1.5495367078496805
2018-10-31,1.5495367078496805
2018-11-30,1.5495367078496805
2018-12-31,1.5495367078496805
2019-01-31,1.567813601786337
2019-02-28,1.5740946798223394
2019-03-31,1.575242003286933
2019-04-30,1.5854935367062943
2019-05-31,1.5854935367062943
2019-06-30,1.5992806489344389
2019-07-31,1.607015000438441
2019-08-31,1.607015000438441
2019-09-30,1.6143884311842436
2019-10-31,1.615945279134416
2019-11-30,1.626591939610991
2019-12-31,1.6367527982860404
2020-01-31,1.6367527982860404
2020-02-29,1.6367527982860404
2020-03-31,1.6367527982860404
2020-04-30,1.6910769367233123
2020-05-31,1.6987995706986232
2020-06-30,1.7361464584407618
2020-07-31,1.7613642800746987
2020-08-31,1.7706079648880855
2020-09-30,1.7706079648880855
2020-10-31,1.7706079648880855
2020-11-30,1.7997103910790597
2020-12-31,1.8128478600211007
2021-01-31,1.8221658798931302
2021-02-28,1.8301450934920558
2021-03-31,1.8301450934920558
2021-04-30,1.8316884220163308
2021-05-31,1.8346897678036838
2021-06-30,1.8383761850143243
2021-07-31,1.8383804932966392
2021-08-31,1.8394524739215765
2021-09-30,1.843906692482997
2021-10-31,1.8510139403868928
2021-11-30,1.8510139403868928
2021-12-31,1.8547102884350988
2022-01-31,1.8547102884350988
2022-02-28,1.8547102884350988
2022-03-31,1.8591343527472894
2022-04-30,1.8591343527472894
2022-05-31,1.8591343527472894
2022-06-30,1.8602759468404788
2022-07-31,1.8656856107407314
2022-08-31,1.8742500873935992
2022-09-30,1.8742500873935992
2022-10-31,1.8742500873935992
2022-11-30,1.8914547843388956
2022-12-31,1.8948259685022508
2023-01-31,1.9105427919805895
2023-02-28,1.915652209152916
2023-03-31,1.915652209152916
2023-04-30,1.92898017814544
2023-05-31,1.9339401686479378
2023-06-30,1.9447987586681605
2023-07-31,1.9551453592860266
2023-08-31,1.9551453592860266
2023-09-30,1.9579627516243923
2023-10-31,1.9579627516243923
2023-11-30,1.9730563659625053
2023-12-31,1.9858252604140578
2024-01-31,1.9947759308938167
2024-02-29,2.0068458761178767
2024-03-31,2.0069680043713922
2024-04-30,2.0122618173506037
2024-05-31,2.0131699352421912
2024-06-30,2.0131699352421912
2024-07-31,2.0165637478569427
2024-08-31,2.0165637478569427
2024-09-30,2.0309718216975545
2024-10-31,2.0407356365726486
2024-11-30,2.0543858658770517
2024-12-31,2.0573435480848166
2025-01-31,2.0573435480848166
2025-02-28,2.0573435480848166
2025-03-31,2.0573435480848166
2025-04-30,2.0578273762753696
2025-05-31,2.075423920484342
2025-06-30,2.0844866955146535
2025-07-31,2.096173200878481
