,Start,End,Period,Total Return [%],Benchmark Return [%],Annualized Return [%],Annualized Volatility [%],Max Drawdown [%],Max Drawdown Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta
0,2009-04-30,2025-11-05,4366 days,10.113840507586303,25.28105140801429,0.8086982450031588,1.2448918888760985,2.783315025698141,1054 days,0.6532340666693758,0.2905521787999231,1.1335957388412732,0.9055034318194702,-1.2556711770531221,24.70866356257747,1.029422355500816,1.0377472760234212,-0.0009895114857535379,0.0013193019104504877,0.3574928712707229
