,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
0,2009-04-30,2025-11-05,4366 days,100000.0,110113.84050758588,10.113840507585875,25.28105140801429,100.0,0.0,2.7833150256980947,1054 days,37,36,1,532.5503029137035,58.333333333333336,2.7267753317006913,-1.4653253878322983,0.6728434606192275,-0.32394178153800773,104 days,38 days 06:24:00,2.8930218864427384,266.14695012978257,0.6532340666693758,0.2905521787999231,1.1335957388412732,0.9055034318194702
