,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
0,2009-04-30,2025-11-05,4366 days,100000.0,122887.10067656159,22.887100676561587,25.28105140801429,100.0,0.0,4.55877182990372,405 days,25,24,1,1587.6098771015822,54.166666666666664,6.83035189941937,-1.5594766856759363,2.0131049293809604,-0.578614985164137,280 days,47 days 02:10:54.545454545,3.984630720033927,887.4787833108335,0.8579535510971492,0.3812214421227059,1.1566379686654282,1.2578945353273383
