,Start,End,Period,First Trade Start,Last Trade End,Coverage,Overlap Coverage,Total Records,Total Long Trades,Total Short Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Max Win Streak,Max Loss Streak,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,SQN
0,2009-04-30,2025-11-05,4366 days,2009-04-30,2025-11-05,4308 days,0 days,25,25,0,24,1,1587.6098771015822,54.166666666666664,4,3,6.83035189941937,-1.5594766856759363,2.0131049293809604,-0.578614985164137,280 days,47 days 02:10:54.545454545,3.984630720033927,887.4787833108335,2.0989192909015593
