Date,0
2003-11-18,100.0
2003-11-19,100.0
2003-11-20,100.0
2003-11-21,100.0
2003-11-24,100.0
2003-11-25,100.0
2003-11-26,100.0
2003-11-27,100.0
2003-11-28,100.0
2003-11-30,100.0
2003-12-01,100.0
2003-12-02,100.0
2003-12-03,100.0
2003-12-04,100.0
2003-12-05,100.0
2003-12-08,100.0
2003-12-09,100.0
2003-12-10,100.0
2003-12-11,100.0
2003-12-12,100.0
2003-12-15,100.0
2003-12-16,99.98264178612119
2003-12-17,99.98155204600278
2003-12-18,100.01023707173448
2003-12-19,100.0859283175239
2003-12-22,100.07644590801752
2003-12-23,100.0988234118195
2003-12-24,100.01076671098049
2003-12-25,100.01076671098049
2003-12-26,100.07999124827646
2003-12-29,100.11539846711004
2003-12-30,100.14646736076529
2003-12-31,100.13162567027985
2004-01-01,100.13162567027985
2004-01-02,100.22339730652291
2004-01-05,100.1904009319158
2004-01-06,100.13855477877625
2004-01-07,100.18229427550153
2004-01-08,100.23884761636387
2004-01-09,100.11796571390589
2004-01-12,100.22403915024348
2004-01-13,100.24425071888503
2004-01-14,100.27030496788441
2004-01-15,100.32557462130565
2004-01-16,100.38119373410045
2004-01-19,100.38119373410045
2004-01-20,100.36073684297601
2004-01-21,100.3436493810554
2004-01-22,100.33782772833891
2004-01-23,100.5355236047973
2004-01-26,100.50341339507733
2004-01-27,100.4342014140978
2004-01-28,100.56383081537426
2004-01-29,100.46700153071862
2004-01-30,100.41226858281097
2004-01-31,100.41226858281097
2004-02-02,100.49052244958855
2004-02-03,100.46096259237446
2004-02-04,100.47171172239014
2004-02-05,100.45064402834909
2004-02-06,100.37148397035921
2004-02-09,100.42965543829236
2004-02-10,100.48561900387945
2004-02-11,100.42556806533251
2004-02-12,100.52581083710729
2004-02-13,100.4878549430807
2004-02-16,100.4878549430807
2004-02-17,100.50583758173482
2004-02-18,100.51540615988388
2004-02-19,100.50690598618073
2004-02-20,100.48429326115561
2004-02-23,100.49607274559946
2004-02-24,100.54732211425004
2004-02-25,100.55565606945457
2004-02-26,100.57543206552441
2004-02-27,100.52331155173054
2004-02-29,100.52331155173054
2004-03-01,100.5295147059408
2004-03-02,100.53483069394765
2004-03-03,100.54844859503882
2004-03-04,100.51976388823303
2004-03-05,100.46000533403301
2004-03-08,100.52335661096211
2004-03-09,100.4712501155958
2004-03-10,100.42710708841905
2004-03-11,100.37776022065623
2004-03-12,100.31450607140404
2004-03-15,100.30493248667372
2004-03-16,100.30493248667372
2004-03-17,100.30493248667372
2004-03-18,100.30493248667372
2004-03-19,100.30493248667372
2004-03-22,100.30493248667372
2004-03-23,100.30493248667372
2004-03-24,100.30493248667372
2004-03-25,100.30493248667372
2004-03-26,100.30493248667372
2004-03-29,100.30493248667372
2004-03-30,100.30493248667372
2004-03-31,100.30493248667372
2004-04-01,100.30493248667372
2004-04-02,100.30493248667372
2004-04-05,100.30493248667372
2004-04-06,100.23302171950914
2004-04-07,100.24334728603215
2004-04-08,100.2459156706508
2004-04-09,100.2459156706508
2004-04-12,100.28846160720656
2004-04-13,100.34258678614317
2004-04-14,100.3016877374262
2004-04-15,100.27800196840509
2004-04-16,100.30096734906417
2004-04-19,100.37731350735234
2004-04-20,100.40336555203497
2004-04-21,100.34600162708725
2004-04-22,100.34131009787927
2004-04-23,100.43647940374466
2004-04-26,100.41866279879561
2004-04-27,100.44597352203306
2004-04-28,100.5016645451178
2004-04-29,100.49264568304045
2004-04-30,100.39791761504686
2004-05-03,100.45050096278075
2004-05-04,100.45050096278075
2004-05-05,100.45050096278075
2004-05-06,100.45050096278075
2004-05-07,100.45050096278075
2004-05-10,100.45050096278075
2004-05-11,100.45050096278075
2004-05-12,100.45050096278075
2004-05-13,100.45050096278075
2004-05-14,100.45050096278075
2004-05-17,100.45050096278075
2004-05-18,100.45050096278075
2004-05-19,100.45050096278075
2004-05-20,100.45050096278075
2004-05-21,100.45050096278075
2004-05-24,100.45050096278075
2004-05-25,100.45050096278075
2004-05-26,100.45050096278075
2004-05-27,100.45050096278075
2004-05-28,100.45050096278075
2004-05-31,100.45050096278075
2004-06-01,100.43074150551055
2004-06-02,100.46420720560295
2004-06-03,100.44179576838238
2004-06-04,100.51775132273268
2004-06-07,100.46283006170285
2004-06-08,100.46349004763604
2004-06-09,100.50486755478164
2004-06-10,100.52272528966685
2004-06-11,100.52272528966685
2004-06-14,100.5512260499883
2004-06-15,100.42100922054135
2004-06-16,100.56343779578854
2004-06-17,100.54583382449165
2004-06-18,100.58814514152142
2004-06-21,100.55173458018304
2004-06-22,100.56698948300654
2004-06-23,100.5115887793079
2004-06-24,100.50872917460346
2004-06-25,100.52940238139519
2004-06-28,100.57400258581023
2004-06-29,100.5131454634543
2004-06-30,100.50142920861298
2004-07-01,100.51408729748354
2004-07-02,100.41893899110958
2004-07-05,100.41893899110958
2004-07-06,100.47999571407458
2004-07-07,100.4475390502265
2004-07-08,100.430641203697
2004-07-09,100.43470944525477
2004-07-12,100.4364687390645
2004-07-13,100.43465929434795
2004-07-14,100.39621160317631
2004-07-15,100.40342631262527
2004-07-16,100.35599559103167
2004-07-19,100.44279878651791
2004-07-20,100.44279878651791
2004-07-21,100.44279878651791
2004-07-22,100.44279878651791
2004-07-23,100.44279878651791
2004-07-26,100.44279878651791
2004-07-27,100.44279878651791
2004-07-28,100.44279878651791
2004-07-29,100.44279878651791
2004-07-30,100.44279878651791
2004-07-31,100.44279878651791
2004-08-02,100.44279878651791
2004-08-03,100.44279878651791
2004-08-04,100.44279878651791
2004-08-05,100.44279878651791
