Date,cad_oas,cad_ig_er_index,tsx,s&p_500,vix,us_3m_10y,us_growth_surprises,us_inflation_surprises,us_lei_yoy,us_hard_data_surprises,us_equity_revisions,us_economic_regime,spx_1bf_eps,spx_1bf_sales,tsx_1bf_eps,tsx_1bf_sales
2014-07-01,99.828444,112.35818614036124,15146.01,3576.55,11.15,337.294,-0.05604,-0.06689,6.5,0.2289,-0.13,0.99,125.2175,1183.5875,969.8982,8591.0184
2014-07-02,100.138559,112.3472410695298,15209.79,3579.11,10.82,344.06,-0.05209,-0.06655,6.5,0.2649,-0.13,0.99,125.2365,1181.3727,970.185,8597.2077
2014-07-03,100.999844,112.3080476831567,15207.11,3598.73,10.32,345.929,-0.03385,-0.05943,6.5,0.3349,-0.13,0.99,125.3333,1181.4782,970.1062,8575.5472
2014-07-04,100.999844,112.3080476831567,15214.96,3598.73,10.32,345.929,-0.03369,-0.05913,6.5,0.3349,-0.14,0.99,125.366,1181.6138,970.507,8577.511
2014-07-07,99.921976,112.3884687607938,15172.93,3584.75,11.33,342.103,-0.03352,-0.05883,6.5,0.3349,-0.14,0.99,125.4487,1181.5587,971.3707,8555.9204
2014-07-08,97.884806,112.5184090146048,15137.18,3560.53,11.98,334.699,-0.03894,-0.05854,6.5,0.2986,-0.14,0.99,125.5118,1181.7883,971.3931,8557.9466
2014-07-09,99.261788,112.4578016004795,15215.19,3577.28,11.65,334.866,-0.03874,-0.05825,6.5,0.2986,-0.14,0.99,125.5685,1182.0456,971.7161,8563.0593
2014-07-10,101.241124,112.36588830945168,15114.48,3562.49,12.59,334.956,-0.04348,-0.05796,6.5,0.3126,-0.14,0.99,125.6276,1182.2547,971.9663,8560.4995
2014-07-11,97.130521,112.50018128763917,15125.5,3568.08,12.08,331.634,-0.04845,-0.05767,6.5,0.3126,-0.04,0.99,125.6157,1184.8676,972.2272,8565.2334
2014-07-14,98.179272,112.46743597077838,15171.23,3585.37,11.82,335.122,-0.04821,-0.05738,6.5,0.3126,-0.04,0.99,125.7203,1185.3103,974.3411,8579.1064
2014-07-15,98.149738,112.47221375722424,15081.32,3578.46,11.96,334.705,-0.05219,-0.07052,6.5,0.3011,-0.04,0.99,125.8433,1185.6439,975.0088,8583.7355
2014-07-16,97.772996,112.50789344513332,15226.34,3593.91,11.0,331.715,-0.05523,-0.0387,6.5,0.3425,-0.04,0.99,125.9829,1187.0818,975.8916,8576.3131
2014-07-17,97.35218,112.532484895091,15204.48,3551.73,14.54,325.089,-0.11145,-0.03851,6.5,0.2626,-0.04,0.99,126.1611,1187.9125,977.1058,8582.5325
2014-07-18,98.98886,112.45320138565528,15266.57,3588.21,12.06,327.287,-0.13387,-0.03832,6.5,0.2626,-0.05,0.99,126.1694,1188.3225,977.1907,8582.8371
2014-07-21,98.37127,112.5106369266883,15249.99,3579.99,12.81,323.605,-0.13374,-0.03813,6.5,0.2626,-0.05,0.99,126.3725,1189.1591,978.9732,8589.3923
2014-07-22,98.289249,112.49883396295964,15315.13,3597.95,12.24,322.449,-0.12252,-0.0921,6.5,0.2696,-0.05,0.99,126.4872,1189.1215,979.3822,8591.5114
2014-07-23,99.199845,112.458342084103,15394.38,3604.3,11.52,323.32,-0.12191,-0.09164,6.5,0.2696,-0.05,0.99,126.6378,1188.6677,980.0001,8681.1175
2014-07-24,98.535491,112.47785498568057,15394.45,3606.1,11.84,326.501,-0.13021,-0.09118,6.5,0.2297,-0.05,0.99,126.7661,1189.3185,981.6341,8688.0919
2014-07-25,98.059061,112.5029236593715,15455.04,3588.68,12.69,320.807,-0.15884,-0.09072,6.5,0.232,0.01,0.99,126.7575,1189.382,982.8936,8692.4791
2014-07-28,99.158599,112.46631394009388,15445.22,3589.73,12.56,321.917,-0.16149,-0.09027,6.5,0.2203,0.01,0.99,126.8763,1189.7642,984.5661,8702.7751
2014-07-29,99.838887,112.42830584429552,15446.55,3573.65,13.28,320.449,-0.14384,-0.20251,6.5,0.2203,0.01,0.99,126.8746,1190.047,985.4449,8710.9123
2014-07-30,100.324242,112.38803038085278,15524.82,3574.45,13.33,327.714,-0.12502,-0.19188,6.5,0.2107,0.01,0.99,126.9094,1190.2861,987.2489,8778.1266
2014-07-31,98.090817,112.46336625117397,15330.74,3503.19,16.95,329.14,-0.16371,-0.15404,6.8,0.1974,0.01,0.98,126.9681,1190.8939,984.6732,8781.3917
2014-08-01,98.702129,112.49822688997804,15215.26,3493.18,17.03,325.53,-0.20449,-0.16205,6.8,-0.012,-0.09,0.98,126.9631,1190.2644,983.4726,8782.7257
2014-08-04,98.350081,112.51012196898544,15215.26,3518.31,15.12,326.772,-0.20347,-0.16124,6.8,-0.012,-0.09,0.98,127.1191,1190.7618,984.8269,8788.4919
2014-08-05,100.014143,112.42275895076322,15187.71,3484.56,16.87,325.774,-0.17404,-0.16044,6.8,0.0247,-0.09,0.98,126.6905,1191.3605,985.1652,8802.8016
2014-08-06,101.245571,112.37663472203134,15202.09,3485.67,16.37,324.469,-0.15547,-0.15964,6.8,0.0247,-0.09,0.98,126.6186,1190.887,985.9396,8754.918
2014-08-07,98.414845,112.4285744213733,15118.43,3467.14,16.66,319.853,-0.15559,-0.15884,6.8,-0.0146,-0.09,0.98,126.6249,1191.4019,984.9055,8753.9689
2014-08-08,100.038805,112.4244247945391,15196.31,3507.21,15.77,320.496,-0.15991,-0.16783,6.8,0.023,-0.08,0.98,126.6692,1191.6647,986.6571,8775.9979
2014-08-11,100.214628,112.4133765102026,15261.64,3517.53,14.23,320.773,-0.15911,-0.16699,6.8,0.023,-0.08,0.98,126.7312,1190.5786,990.2723,8783.7412
2014-08-12,102.112832,112.30639515725244,15274.23,3511.96,14.13,324.611,-0.15649,-0.16616,6.8,0.023,-0.08,0.98,126.7752,1191.3658,990.6809,8790.7471
2014-08-13,101.531722,112.3427030047732,15262.73,3536.42,12.9,320.772,-0.17109,-0.16533,6.8,0.0018,-0.08,0.98,126.7696,1191.3998,991.0693,8791.8759
2014-08-14,101.977782,112.29801932582222,15291.18,3551.97,12.42,316.133,-0.17513,-0.15855,6.8,-0.0187,-0.08,0.98,126.7951,1192.2953,991.0977,8796.2825
2014-08-15,100.742553,112.36854300519585,15304.24,3552.17,13.15,310.184,-0.17495,-0.15776,6.8,-0.0104,-0.08,0.98,126.8196,1192.6731,991.3066,8796.219
2014-08-18,102.064747,112.30550175003088,15338.47,3582.7,12.32,316.784,-0.1651,-0.15697,6.8,0.0178,-0.08,0.98,126.8879,1192.8663,992.3931,8799.6978
2014-08-19,103.36454,112.24461244095612,15477.17,3601.33,12.21,318.266,-0.10772,-0.20203,6.8,0.1077,-0.08,0.98,126.9004,1193.0234,992.9153,8807.3714
2014-08-20,102.684902,112.30693009176277,15561.95,3610.49,11.78,319.516,-0.10718,-0.20102,6.8,0.1077,-0.08,0.98,126.9395,1193.2922,993.3528,8811.24
2014-08-21,102.203839,112.33855559758427,15556.09,3621.23,11.76,317.32,-0.04333,-0.20002,6.8,0.1232,-0.08,0.98,126.9971,1193.3612,993.56,8813.35
2014-08-22,103.541939,112.25805128324954,15535.55,3614.5,11.47,313.121,-0.04311,-0.19902,6.8,0.1232,-0.05,0.98,127.037,1193.4471,994.1832,8827.3979
2014-08-25,102.55056,112.32395588081415,15598.74,3631.86,11.7,311.115,-0.07096,-0.19802,6.8,0.1082,-0.05,0.98,127.118,1194.2718,995.3429,8828.8342
2014-08-26,102.475188,112.32063640131132,15619.21,3635.71,11.63,313.691,0.03492,-0.22956,6.8,0.1215,-0.05,0.98,127.1573,1194.3625,995.6413,8844.3531
2014-08-27,102.606481,112.3373148158778,15602.65,3636.64,11.78,307.201,0.03475,-0.22841,6.8,0.1215,-0.05,0.98,127.1576,1193.5789,996.3184,8828.9358
2014-08-28,102.56128,112.3390428097213,15558.17,3630.98,12.05,304.403,0.05202,-0.20833,6.8,0.1435,-0.05,0.98,127.1966,1193.7384,996.7526,8838.4392
2014-08-29,101.150944,112.39299683714673,15625.73,3643.34,11.98,305.386,0.10684,-0.24959,6.8,0.0485,-0.12,0.98,127.2677,1193.9904,996.9954,8834.1869
2014-08-31,101.150944,112.39299683714673,15625.73,3643.34,11.98,305.386,0.10684,-0.24959,6.3,0.0485,-0.12,0.98,127.2677,1193.9904,996.9954,8834.1869
2014-09-01,101.150944,112.39299683714673,15625.73,3643.34,11.98,305.386,0.10631,-0.24834,6.3,0.0485,-0.12,0.98,127.3515,1194.3379,997.8534,8833.4122
2014-09-02,101.688962,112.3583293074812,15619.08,3641.52,12.25,315.503,0.13509,-0.25011,6.3,0.0916,-0.12,0.98,127.3935,1194.4703,998.0116,8834.1588
2014-09-03,100.966581,112.40790286496426,15657.63,3639.35,12.36,311.658,0.14381,-0.24886,6.3,0.1919,-0.12,0.98,127.4359,1194.6207,998.8096,8830.7778
2014-09-04,100.897117,112.40529367194816,15576.79,3633.87,12.64,318.363,0.16196,-0.2657,6.3,0.1856,-0.12,0.98,127.4805,1195.358,999.3283,8821.9661
2014-09-05,100.687367,112.44147499968848,15569.92,3652.26,12.09,319.592,0.1452,-0.26437,6.3,0.0826,-0.11,0.98,127.4964,1195.3884,999.7894,8821.4059
2014-09-08,101.16257,112.3990975321741,15509.39,3641.66,12.66,319.934,0.16208,-0.26304,6.3,0.1419,-0.11,0.98,127.6095,1195.9983,1000.7481,8825.5917
2014-09-09,100.430819,112.43590258023558,15536.81,3617.89,13.5,321.86,0.16091,-0.26173,6.3,0.1419,-0.11,0.98,127.6736,1196.0775,1001.7556,8832.9044
2014-09-10,100.257278,112.4444659716912,15471.89,3631.45,12.88,325.191,0.14574,-0.26042,6.3,0.1641,-0.11,0.98,127.705,1196.4186,1001.816,8835.0124
2014-09-11,100.665844,112.4360124526765,15534.32,3635.66,12.8,325.695,0.144,-0.25912,6.3,0.1598,-0.11,0.98,127.7561,1196.6016,1002.7261,8844.0322
2014-09-12,100.866866,112.46669460925786,15531.58,3614.06,13.31,332.893,0.14753,-0.24301,6.3,0.19,-0.02,0.98,127.795,1196.8175,1007.0526,8857.0775
2014-09-15,101.022767,112.44979090069636,15482.56,3611.52,14.12,332.808,0.11585,-0.2418,6.3,0.1381,-0.02,0.98,127.8808,1197.0182,1008.7276,8860.1681
2014-09-16,101.127618,112.44588321519674,15510.54,3638.6,12.73,334.521,0.11527,-0.24059,6.3,0.1381,-0.02,0.98,127.9088,1197.1512,1008.4543,8858.6195
2014-09-17,99.976247,112.49348350803383,15458.88,3643.4,12.65,334.873,0.12816,-0.45321,6.3,0.1675,-0.02,0.98,127.9467,1197.2748,1008.6951,8857.0665
2014-09-18,99.376138,112.51391756239887,15465.54,3661.73,12.03,333.238,0.08356,-0.45094,6.3,0.1253,-0.02,0.98,127.9409,1197.328,1008.9335,8865.7905
2014-09-19,98.367767,112.55037745562072,15265.35,3660.03,12.11,326.881,0.06722,-0.44869,6.3,0.1253,-0.21,0.98,127.9254,1196.993,1009.4349,8871.0853
2014-09-22,99.448472,112.50899438918776,15129.0,3630.7,13.69,328.4,0.0369,-0.44644,6.3,0.0901,-0.21,0.98,128.3126,1199.6556,1006.5059,8831.5431
2014-09-23,99.829884,112.5085082868734,15125.67,3610.1,14.93,323.114,0.04364,-0.46697,6.3,0.0901,-0.21,0.98,128.2654,1200.568,1007.4693,8842.1825
2014-09-24,101.210541,112.44620839322896,15120.54,3638.44,13.27,326.378,0.08772,-0.46463,6.3,0.1702,-0.21,0.98,128.2905,1200.7007,1008.3437,8840.8498
2014-09-25,100.085733,112.50667929917007,14893.57,3579.61,15.64,320.136,0.08218,-0.46231,6.3,0.1609,-0.21,0.98,128.3062,1201.1253,1008.7975,8850.6167
2014-09-26,100.69875,112.46829497349827,15026.77,3610.98,14.85,319.878,0.06552,-0.46,6.3,0.1609,-0.17,0.98,128.42,1201.3599,1009.4914,8852.4031
2014-09-29,102.340955,112.4115641698388,14976.92,3602.09,15.98,315.455,0.05315,-0.29591,6.3,0.1893,-0.17,0.98,128.48,1201.6162,1012.5935,8857.0403
2014-09-30,102.679734,112.3681323708207,14960.51,3592.25,16.31,317.557,0.02779,-0.40156,6.3,0.1893,-0.17,0.99,128.2225,1200.9432,1013.4601,8862.3765
2014-10-01,102.853667,112.43418901408636,14805.44,3544.98,16.71,307.666,-0.02035,-0.3845,6.3,0.0967,-0.17,0.99,128.2639,1201.3704,1014.5328,8859.9312
2014-10-02,103.985972,112.392380885584,14760.64,3545.3,16.16,312.75,-0.03298,-0.38258,6.3,0.091,-0.17,0.99,128.3463,1201.4594,1015.3266,8842.764
2014-10-03,104.887812,112.36253886473772,14789.78,3584.94,14.55,311.312,-0.00443,-0.40872,6.3,0.1024,-0.18,0.99,128.381,1201.5675,1016.4914,8859.2162
2014-10-06,104.490948,112.37764688027494,14743.12,3579.42,15.46,311.716,-0.00441,-0.40668,6.3,0.1024,-0.18,0.99,128.3855,1201.6249,1017.1998,8870.9662
2014-10-07,104.112701,112.38656430515128,14576.45,3525.29,17.2,303.627,-0.01121,-0.40464,6.3,0.0321,-0.18,0.99,128.4285,1201.4982,1017.5676,8870.8537
2014-10-08,106.711966,112.27269317327983,14666.47,3588.07,15.11,305.483,-0.01116,-0.40262,6.3,0.0321,-0.18,0.99,128.3522,1201.278,1017.9692,8867.5761
2014-10-09,105.864236,112.3130696305824,14460.6,3514.12,18.76,303.943,-0.00086,-0.40061,6.3,0.0232,-0.18,0.99,128.3255,1201.7143,1017.9593,8860.1659
2014-10-10,106.29816,112.30763371931366,14227.36,3474.23,21.24,300.228,-0.00086,-0.36455,6.3,0.0232,-0.28,0.99,128.3182,1201.1175,1018.514,8860.0793
2014-10-13,106.29816,112.30763371931366,14227.36,3417.01,24.64,300.228,-0.00085,-0.36273,6.3,0.0232,-0.28,0.99,128.3178,1201.1423,1019.6908,8858.8775
2014-10-14,101.140152,112.2310948012556,14036.68,3422.43,22.79,294.298,-0.00539,-0.36092,6.3,0.0232,-0.28,0.99,128.2582,1201.0983,1019.9227,8866.1082
2014-10-15,108.625464,112.18907136716194,13869.88,3395.03,26.25,289.736,-0.05116,-0.4211,6.3,0.0131,-0.28,0.99,127.9505,1201.7749,1016.9829,8860.9348
2014-10-16,111.493579,112.0623329516544,14052.97,3395.64,25.2,289.983,-0.03021,-0.419,6.3,0.0448,-0.28,0.99,127.7896,1200.9223,1014.308,8850.4605
2014-10-17,111.981791,112.00925901357895,14227.68,3439.39,21.99,294.246,-0.02374,-0.4169,6.3,0.0476,-0.38,0.99,127.7198,1200.706,1014.8945,8819.3615
2014-10-20,111.657766,112.02116963010327,14337.77,3470.89,18.57,294.012,-0.02362,-0.41482,6.3,0.0476,-0.38,0.99,127.5255,1200.6897,1017.2923,8830.6593
2014-10-21,111.908087,112.00457112276656,14547.71,3538.9,16.08,297.52,-0.01142,-0.41274,6.3,0.0562,-0.38,0.99,127.3575,1200.4962,1013.8389,8810.0533
2014-10-22,112.995118,111.96461195877497,14312.07,3513.47,17.87,297.012,-0.01137,-0.36323,6.3,0.0562,-0.38,0.99,127.2538,1200.2529,1013.3083,8810.38
2014-10-23,113.291621,111.95336057689612,14486.83,3556.7,16.53,303.301,-0.00462,-0.35004,6.3,0.0553,-0.38,0.99,127.1712,1200.0423,1012.3261,8809.423
2014-10-24,112.339206,112.00032272171782,14543.82,3581.82,16.11,303.22,0.00773,-0.34829,6.3,0.0469,-0.25,0.99,127.112,1199.7577,1010.9397,8808.9539
2014-10-27,112.636002,111.9879770547204,14469.0,3576.47,16.04,302.158,0.00739,-0.34655,6.3,0.0275,-0.25,0.99,127.5255,1199.7997,1010.9873,8814.7375
2014-10-28,113.122731,111.96739206447693,14624.25,3619.16,14.39,305.257,-0.01099,-0.39469,6.3,0.006,-0.25,0.99,127.46,1199.6757,1010.3037,8813.0426
2014-10-29,113.325209,111.97518079973295,14527.57,3614.53,15.15,303.426,-0.01093,-0.39272,6.3,0.006,-0.25,0.99,127.3504,1199.8048,1008.9439,8809.1898
2014-10-30,112.826378,111.99420981864144,14458.69,3637.3,14.52,303.615,-0.00351,-0.39556,6.3,-0.0013,-0.25,0.99,127.3429,1199.266,1002.1938,8787.0231
2014-10-31,113.038745,111.99993206415012,14613.32,3679.99,14.03,305.603,0.0238,-0.42331,6.0,-0.0724,-0.19,0.98,127.2268,1197.3176,997.7117,8786.837
2014-11-03,113.394672,112.00862641467673,14537.62,3679.58,14.73,305.363,0.02807,-0.44828,6.0,-0.1269,-0.19,0.98,127.2577,1199.2094,996.5495,8797.8512
2014-11-04,112.656585,112.07801918478474,14390.43,3669.18,14.89,302.25,0.01292,-0.44604,6.0,-0.1298,-0.19,0.98,127.1688,1198.4481,997.8403,8805.8307
2014-11-05,112.850754,112.06923604844732,14548.26,3691.38,14.17,303.363,0.00789,-0.44381,6.0,-0.1281,-0.19,0.98,127.1739,1196.8214,994.6303,8792.4949
2014-11-06,113.846529,111.99435853487458,14563.38,3706.45,13.67,307.769,0.01693,-0.44648,6.0,-0.1243,-0.19,0.98,127.1132,1196.7763,992.7845,8821.9876
2014-11-07,113.563378,112.05146556840748,14690.83,3708.46,13.12,300.266,0.01879,-0.45827,6.0,-0.1515,-0.16,0.98,127.0058,1196.738,990.5264,8808.5768
2014-11-10,114.445734,111.98216824304612,14709.8,3720.25,12.67,306.722,0.0187,-0.45598,6.0,-0.1515,-0.16,0.98,127.0444,1196.9443,989.3871,8804.9788
2014-11-11,114.445734,111.98216824304612,14760.27,3722.84,12.92,307.229,0.01951,-0.4537,6.0,-0.1515,-0.16,0.98,127.0788,1197.2142,988.2263,8800.48
2014-11-12,113.368488,112.05475286305386,14856.2,3721.3,13.02,309.024,0.02562,-0.45143,6.0,-0.1541,-0.16,0.98,127.0214,1197.1776,986.0657,8801.6244
2014-11-13,113.072021,112.07045352387846,14778.77,3723.58,13.79,306.078,0.01815,-0.44918,6.0,-0.1688,-0.16,0.98,127.0136,1197.247,985.6347,8812.7818
2014-11-14,113.148168,112.07614469435336,14843.1,3724.92,13.31,303.857,0.04114,-0.44389,6.0,-0.1091,-0.17,0.98,127.0194,1196.7238,984.146,8798.6887
2014-11-17,113.099583,112.08533957488856,14882.5,3727.86,13.99,305.226,0.0126,-0.44167,6.0,-0.1582,-0.17,0.98,127.0858,1196.1813,985.1516,8801.432
2014-11-18,113.096854,112.08053071340888,14972.97,3747.74,13.86,302.307,0.026,-0.32247,6.0,-0.1305,-0.17,0.98,127.1555,1196.4752,984.9972,8801.8794
2014-11-19,112.345309,112.13695409619832,14980.15,3742.35,13.96,306.68,0.03768,-0.32086,6.0,-0.1097,-0.17,0.98,127.1271,1196.2135,984.3683,8805.0058
2014-11-20,113.263927,112.07126258457971,15075.18,3749.87,13.58,304.927,0.11491,-0.21324,6.0,-0.0959,-0.17,0.98,127.1731,1196.4497,984.835,8805.8172
2014-11-21,113.265425,112.088590245388,15111.13,3770.03,12.9,300.734,0.11728,-0.21218,6.0,-0.0959,-0.14,0.98,127.1881,1195.5824,984.2683,8793.4401
2014-11-24,111.871172,112.17239295259547,15015.41,3780.88,12.62,300.973,0.11755,-0.21111,6.0,-0.0959,-0.14,0.98,127.2837,1196.1198,984.9416,8797.0443
2014-11-25,112.258814,112.15012769088185,15073.65,3776.94,12.25,293.512,0.10728,-0.18615,6.0,-0.0959,-0.14,0.98,127.1601,1191.7488,983.394,8783.0628
2014-11-26,113.152882,112.12849613789308,15038.41,3788.42,12.07,293.897,0.02656,-0.12327,6.0,-0.1951,-0.14,0.98,127.2012,1191.7164,983.5078,8780.2828
2014-11-27,113.152882,112.12849613789308,14922.44,3788.42,12.07,293.897,0.02643,-0.12266,6.0,-0.1951,-0.14,0.98,127.2229,1191.8114,983.649,8782.094
2014-11-28,112.251228,112.19170941556656,14744.7,3778.96,13.33,287.357,0.0263,-0.12204,6.0,-0.1951,-0.16,0.98,126.9265,1188.0969,983.1097,8781.4629
2014-11-30,112.251228,112.19170941556656,14744.7,3778.96,13.33,287.357,0.0263,-0.12204,5.5,-0.1951,-0.16,0.98,126.9265,1188.0969,983.1097,8781.4629
2014-12-01,114.736212,112.13254144139952,14625.32,3753.31,14.29,294.759,0.03187,-0.16717,5.5,-0.1951,-0.16,0.98,126.9141,1186.7118,984.1428,8805.0644
2014-12-02,113.912079,112.16145897999044,14620.07,3777.47,12.85,299.24,0.0527,-0.16634,5.5,-0.1253,-0.16,0.98,126.7119,1186.4936,983.3624,8809.8166
2014-12-03,113.848314,112.16755523572728,14754.06,3792.69,12.47,297.474,0.0563,-0.18961,5.5,-0.1411,-0.16,0.98,126.7087,1185.211,982.4722,8806.5973
2014-12-04,114.337449,112.14884917520574,14469.95,3788.34,12.38,291.584,0.05284,-0.18866,5.5,-0.1476,-0.16,0.98,126.4316,1185.527,974.6228,8786.4754
2014-12-05,114.027609,112.15073809333138,14473.7,3794.68,11.82,295.15,0.03119,-0.17325,5.5,-0.1745,-0.22,0.98,126.2625,1183.901,972.4384,8787.337
2014-12-08,113.438045,112.20216949390628,14144.17,3767.7,14.21,289.404,0.03104,-0.17239,5.5,-0.1745,-0.22,0.98,126.2241,1183.9057,971.6673,8782.1015
2014-12-09,114.357647,112.1725805126209,14195.73,3766.83,14.89,283.472,0.05563,-0.17153,5.5,-0.1862,-0.22,0.98,126.0016,1184.2016,958.3588,8759.7766
2014-12-10,114.097699,112.17307549351632,13852.95,3705.51,18.53,279.647,0.06159,-0.17067,5.5,-0.1862,-0.22,0.98,125.9428,1184.4119,957.1935,8758.4951
2014-12-11,116.181003,112.06246613037068,13905.12,3723.32,20.08,278.156,0.06429,-0.13867,5.5,-0.1151,-0.22,0.98,125.9294,1184.2786,948.7081,8741.2392
2014-12-12,117.135608,112.03044774733615,13731.05,3663.1,21.08,271.688,0.0818,-0.19221,5.5,-0.1151,-0.16,0.98,125.9425,1184.3342,948.0828,8741.3032
2014-12-15,117.587722,111.97824502002958,13705.14,3639.97,20.42,273.592,0.11447,-0.19125,5.5,-0.0721,-0.16,0.98,125.7816,1182.8348,947.6038,8779.1286
2014-12-16,118.220895,111.9383235900076,13861.52,3609.06,23.57,265.51,0.08737,-0.19029,5.5,-0.0802,-0.16,0.98,125.5705,1184.6976,942.3472,8745.1513
2014-12-17,121.086849,111.7550041968964,14213.88,3682.7,19.44,270.211,0.08693,-0.2942,5.5,-0.0802,-0.16,0.98,125.5389,1183.8405,939.298,8747.5788
2014-12-18,120.965125,111.74174847533786,14346.75,3771.72,16.81,277.762,0.09718,-0.29273,5.5,-0.0742,-0.16,0.98,125.3759,1183.37,937.4386,8727.1043
2014-12-19,118.760445,111.90213560333146,14468.26,3788.97,16.49,271.942,0.09964,-0.29126,5.5,-0.0742,-0.3,0.98,125.2705,1183.2823,937.806,8723.117
2014-12-22,119.121199,111.90649831611164,14432.38,3803.94,15.25,271.762,0.05935,-0.28981,5.5,-0.1149,-0.3,0.98,125.7998,1188.6149,933.6898,8658.3037
2014-12-23,118.866297,111.8827325741948,14594.03,3810.78,14.8,283.645,0.04866,-0.33603,5.5,-0.1021,-0.3,0.98,125.7778,1188.8741,933.8027,8655.6742
2014-12-24,118.80698,111.9054994757397,14609.25,3810.39,14.37,282.9,0.04815,-0.33435,5.5,-0.1018,-0.3,0.98,125.7867,1188.7257,933.9305,8654.5703
2014-12-25,118.80698,111.9054994757397,14609.25,3810.39,14.37,282.9,0.04791,-0.33268,5.5,-0.1018,-0.3,0.98,125.8068,1188.8057,934.0824,8654.5164
2014-12-26,118.611227,111.91371327306511,14609.25,3823.0,14.5,281.071,0.04767,-0.33102,5.5,-0.1018,-0.14,0.98,125.8269,1188.9802,934.2455,8654.1787
2014-12-29,117.81202,111.98754422389254,14663.92,3826.95,15.06,276.769,0.03873,-0.32936,5.5,-0.1018,-0.14,0.98,125.8761,1189.2685,934.3444,8644.576
2014-12-30,118.819427,111.93861325371546,14640.04,3808.69,15.92,274.106,0.03471,-0.27902,5.5,-0.1018,-0.14,0.98,125.8708,1189.1954,932.663,8658.2869
2014-12-31,118.677715,111.94942070654008,14632.44,3769.44,19.2,270.612,0.02221,-0.27762,6.2,-0.1036,-0.14,1.0,125.8046,1187.7685,932.5278,8657.7161
2015-01-01,118.677715,111.94942070654008,14632.44,3769.44,19.2,270.612,0.0221,-0.27623,6.2,-0.1036,-0.14,1.0,125.8351,1187.8884,932.864,8658.912
2015-01-02,118.714035,111.96501638033872,14753.65,3768.68,17.79,266.774,-0.0057,-0.30795,6.2,-0.0979,-0.23,1.0,125.8594,1187.9979,933.4756,8662.2012
2015-01-05,119.416731,111.95217354279524,14392.7,3700.03,19.92,258.348,-0.00835,-0.30641,6.2,-0.1418,-0.23,1.0,125.9579,1188.3635,935.6601,8688.8405
2015-01-06,121.224277,111.851930673012,14246.77,3667.14,21.12,247.69,-0.02596,-0.30488,6.2,-0.1453,-0.23,1.0,125.8123,1187.3266,936.1617,8691.4544
2015-01-07,120.147773,111.9106985214119,14285.0,3710.94,19.31,249.85,-0.00784,-0.30336,6.2,-0.1426,-0.23,1.0,125.7451,1185.016,937.4168,8694.166
2015-01-08,119.790339,111.9061231485876,14457.72,3777.4,17.01,257.906,-0.01627,-0.30184,6.2,-0.1652,-0.23,1.0,125.6634,1185.0737,939.2847,8692.6589
2015-01-09,119.856988,111.90928571972258,14384.92,3745.67,17.55,250.782,0.00649,-0.36323,6.2,-0.1828,-0.26,1.0,125.655,1184.9562,939.5083,8704.7778
2015-01-12,120.066459,111.92492729278368,14265.01,3715.36,19.6,247.619,0.00646,-0.36141,6.2,-0.1828,-0.26,1.0,125.5163,1182.9403,933.9305,8700.7522
2015-01-13,120.195991,111.91832787443305,14187.16,3706.15,20.56,246.882,0.02843,-0.3596,6.2,-0.1828,-0.26,1.0,125.2441,1177.1767,924.7034,8671.747
2015-01-14,122.126531,111.87184647495567,14084.43,3684.72,21.48,243.235,-0.0284,-0.35919,6.2,-0.2835,-0.26,1.0,125.1747,1177.3463,919.7914,8661.0978
2015-01-15,119.637985,111.96421482248644,14041.82,3650.74,22.39,233.732,-0.04594,-0.29295,6.2,-0.2919,-0.26,1.0,124.6982,1172.2309,916.7872,8653.9205
2015-01-16,122.133264,111.8739544825476,14309.41,3699.79,20.95,243.284,-0.03326,-0.34984,6.2,-0.3025,-0.32,1.0,124.4186,1171.6758,913.9278,8655.1099
2015-01-19,122.133264,111.8739544825476,14312.5,3699.79,20.95,243.284,-0.0331,-0.34809,6.2,-0.3025,-0.32,1.0,124.4796,1172.034,914.4929,8655.6622
2015-01-20,123.038052,111.8381788061724,14308.44,3705.64,19.89,236.183,-0.03742,-0.34635,6.2,-0.3166,-0.32,1.0,124.3807,1170.9348,914.6231,8666.1026
2015-01-21,123.718643,111.77666371898836,14560.42,3723.62,18.85,243.602,-0.04041,-0.34461,6.2,-0.3004,-0.32,1.0,123.7484,1163.8292,911.4376,8670.4913
2015-01-22,122.508502,111.79056895653432,14763.98,3780.51,16.4,241.824,-0.05956,-0.31445,6.2,-0.3079,-0.32,1.0,123.6765,1163.363,911.3832,8689.2941
2015-01-23,123.07244,111.76791039378332,14779.35,3759.76,16.66,235.318,-0.06257,-0.31287,6.2,-0.3156,-0.3,1.0,123.2551,1162.0612,911.0325,8694.8529
2015-01-26,123.171459,111.7531409067095,14797.83,3769.45,15.52,238.709,-0.07539,-0.31131,6.2,-0.3156,-0.3,1.0,123.2151,1161.7525,906.9276,8699.9154
2015-01-27,123.837346,111.74252698213232,14833.88,3718.99,17.22,237.896,-0.09991,-0.29305,6.2,-0.3034,-0.3,1.0,122.6825,1158.1113,907.0268,8727.6066
2015-01-28,123.798194,111.73057078400088,14602.88,3669.1,20.44,227.055,-0.09941,-0.29158,6.2,-0.3034,-0.3,1.0,122.662,1158.3926,905.5037,8721.3396
