,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
0,2009-04-30,2025-11-05,4366 days,100000.0,116533.31139503507,16.533311395035067,25.28105140801429,100.0,0.0,4.478791643369633,537 days,10,9,1,1184.8069602410833,88.88888888888889,10.715535712338124,-0.8601615247509636,1.9633165530423153,-0.8601615247509636,396 days 09:00:00,196 days,16.736966129522234,1705.389381643776,0.681367199762688,0.2874353062644959,1.137243605825795,0.9833784457393466
