,Start,End,Period,Total Return [%],Benchmark Return [%],Annualized Return [%],Annualized Volatility [%],Max Drawdown [%],Max Drawdown Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta
0,2009-04-30,2025-11-05,4366 days,16.53331139503498,25.28105140801429,1.2873628477068078,1.9039443802987939,4.478791643369614,537 days,0.681367199762688,0.2874353062644959,1.137243605825795,0.9833784457393466,0.37766345582544664,40.40475632866836,1.0642638115292506,1.0779647484404666,-0.0012841936627499332,-0.0029758925062642883,0.8370208186528147
