,Start,End,Period,Coverage [%],Total Records,Total Recovered Drawdowns,Total Active Drawdowns,Active Drawdown [%],Active Duration,Active Recovery [%],Active Recovery Return [%],Active Recovery Duration,Max Drawdown [%],Avg Drawdown [%],Max Drawdown Duration,Avg Drawdown Duration,Max Recovery Return [%],Avg Recovery Return [%],Max Recovery Duration,Avg Recovery Duration,Avg Recovery Duration Ratio
0,2009-04-30,2025-11-05,4366 days,86.50939074667889,250,249,1,0.17029008472247767,7 days,0.0,0.0,1 days,4.4787916433696315,0.22005922681553625,331 days,15 days 03:22:24.578313253,4.7799806307259,0.2573523961950439,148 days,8 days 16:11:33.975903614,1.35406313295416
