,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
0,2009-04-30,2025-11-05,4366 days,100000.0,120867.3227831928,20.867322783192794,25.28105140801429,100.0,0.0,4.47058854731484,882 days,31,30,1,1140.4662646170036,66.66666666666666,4.553381993157843,-1.5594766856759434,1.1990216159516554,-0.5660073536258226,176 days 09:36:00,46 days 21:36:00,3.997040695710533,657.5618839525263,0.8386760436880849,0.35723336072438716,1.1558989294703654,1.219450848802819
