,Start,End,Period,Total Return [%],Benchmark Return [%],Annualized Return [%],Annualized Volatility [%],Max Drawdown [%],Max Drawdown Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta
0,2009-04-30,2025-11-05,4366 days,20.867322783193277,25.28105140801429,1.5970433711732346,1.9110020454803578,4.4705885473148435,882 days,0.8386760436880849,0.35723336072438716,1.1558989294703654,1.219450848802819,0.21042947694998732,34.836176350397274,1.055296354889246,1.0721498953712374,-0.0013345138338883846,-4.8278283424907364e-05,0.8434337043460484
