,Start,End,Period,First Trade Start,Last Trade End,Coverage,Overlap Coverage,Total Records,Total Long Trades,Total Short Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Max Win Streak,Max Loss Streak,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,SQN
0,2009-04-30,2025-11-05,4366 days,2009-04-30,2025-11-05,4240 days,0 days,34,34,0,33,1,-50.62660162826069,81.81818181818183,9,1,4.870778609760356,-0.7023803231319401,1.0578000429582866,-0.17800724766131173,139 days 17:46:40,72 days 08:00:00,24.7432761055339,945.3924222312503,3.862560792450176
