,Start,End,Period,Coverage [%],Total Records,Total Recovered Drawdowns,Total Active Drawdowns,Active Drawdown [%],Active Duration,Active Recovery [%],Active Recovery Return [%],Active Recovery Duration,Max Drawdown [%],Avg Drawdown [%],Max Drawdown Duration,Avg Drawdown Duration,Max Recovery Return [%],Avg Recovery Return [%],Max Recovery Duration,Avg Recovery Duration,Avg Recovery Duration Ratio
0,2009-04-30,2025-11-05,4366 days,84.31058176820889,284,283,1,0.17029008472247892,7 days,0.0,0.0,1 days,4.478791643369626,0.21714151806022003,238 days,12 days 23:34:33.498233215,5.046192443979344,0.2581703200817027,115 days,7 days 14:04:39.858657243,1.4834558293415046
