,Start,End,Period,First Trade Start,Last Trade End,Coverage,Overlap Coverage,Total Records,Total Long Trades,Total Short Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Max Win Streak,Max Loss Streak,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,SQN
0,2009-04-30,2025-11-05,4366 days,2009-07-24,2025-11-05,3445 days,0 days,80,80,0,79,1,-198.87134296973818,59.49367088607595,7,5,2.456309364944329,-1.076003022101777,0.552503698934787,-0.3210100695325205,57 days 08:10:12.765957447,23 days 04:30:00,2.479184612732708,212.45398971341274,2.702789025197418
