,Start,End,Period,Total Return [%],Benchmark Return [%],Annualized Return [%],Annualized Volatility [%],Max Drawdown [%],Max Drawdown Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta
0,2009-04-30,2025-11-05,4366 days,16.584993844389896,25.28105140801429,1.2911174951165227,1.5118300567839618,2.720205051635283,864 days,0.8561162706434138,0.4746397681823113,1.1644776611506742,1.2420798175289258,-0.15566427320138912,17.640520245066266,1.0827292502434338,1.0967085570180708,-0.0011334729746004624,0.002891971226167911,0.5275706197377938
