,Start,End,Period,First Trade Start,Last Trade End,Coverage,Overlap Coverage,Total Records,Total Long Trades,Total Short Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Max Win Streak,Max Loss Streak,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,SQN
0,2009-04-30,2025-11-05,4366 days,2009-05-11,2025-10-23,3675 days,0 days,102,102,0,102,0,0.0,83.33333333333334,19,2,2.4527626960062965,-0.9189665945396389,0.49372033224174133,-0.3145817892538318,38 days 11:00:42.352941176,23 days 21:10:35.294117647,8.024658372650775,430.65031415806715,7.235286012986911
