,Start,End,Period,Total Return [%],Benchmark Return [%],Annualized Return [%],Annualized Volatility [%],Max Drawdown [%],Max Drawdown Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta
0,2009-04-30,2025-11-05,4366 days,43.926332044123214,25.28105140801429,3.0909667882266456,1.7557222362020355,1.9230220596584608,172 days,1.7426933681556176,1.607348585889647,1.3549396595813532,2.7287311333158843,0.8578859489520484,19.96724648457619,1.1544263263576504,1.1901092606999104,-0.0012422195310355102,0.017124789893605774,0.7144296033078714
