,Start,End,Period,Coverage [%],Total Records,Total Recovered Drawdowns,Total Active Drawdowns,Active Drawdown [%],Active Duration,Active Recovery [%],Active Recovery Return [%],Active Recovery Duration,Max Drawdown [%],Avg Drawdown [%],Max Drawdown Duration,Avg Drawdown Duration,Max Recovery Return [%],Avg Recovery Return [%],Max Recovery Duration,Avg Recovery Duration,Avg Recovery Duration Ratio
0,2009-04-30,2025-11-05,4366 days,80.80622995877233,332,331,1,0.020213689996426268,22 days,90.6274509803907,0.19587783529140926,18 days,1.9230220596584382,0.17291911464891704,172 days,10 days 14:12:41.329305136,2.2842441724487355,0.2220833742651664,84 days,5 days 11:23:01.268882175,1.4636267163137715
