Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Duration,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,1060.5713509982097,2009-04-30,94.2888,0.0,2009-08-05,97,96.767,0.0,2628.307922043765,0.03,Long,Closed,0
1,0,1061.376429484927,2009-08-13,96.6936,0.0,2009-09-22,40,97.3523,0.0,699.128654101718,0.01,Long,Closed,1
2,0,1063.699358513002,2009-09-24,97.1397,0.0,2010-01-08,106,98.231,0.0,1160.815109945237,0.01,Long,Closed,2
3,0,1066.3568103068667,2010-01-15,97.9862,0.0,2010-05-11,116,97.5515,0.0,-463.545305440377,-0.0,Long,Closed,3
4,0,1070.655830710338,2010-05-17,97.1598,0.0,2010-11-05,172,98.9053,0.0,1868.8297525048984,0.02,Long,Closed,4
5,0,1071.720992775362,2010-11-08,98.807,0.0,2011-08-05,270,99.2361,0.0,459.8754779998999,0.0,Long,Closed,5
6,0,1077.650256825711,2011-08-08,98.6901,0.0,2011-09-26,49,98.1129,0.0,-622.0197282398149,-0.01,Long,Closed,6
7,0,1077.2527907328267,2011-09-27,98.1491,0.0,2012-02-09,135,100.4311,0.0,2458.2908684523136,0.02,Long,Closed,7
8,0,1078.406027203618,2012-02-10,100.3237,0.0,2012-03-21,40,101.158,0.0,899.7141484959866,0.01,Long,Closed,8
9,0,1080.3540350328553,2012-03-22,100.9756,0.0,2012-12-18,271,102.1105,0.0,1226.0937943587924,0.01,Long,Closed,9
10,0,1080.6620079095935,2012-12-19,102.0814,0.0,2013-05-03,135,103.7144,0.0,1764.7210589163733,0.02,Long,Closed,10
11,0,1080.2464259615144,2013-05-09,103.7543,0.0,2013-12-26,231,105.0718,0.0,1423.224666204289,0.01,Long,Closed,11
12,0,1081.0726241585562,2013-12-30,104.9915,0.0,2014-11-25,330,106.5422,0.0,1676.4193182826712,0.01,Long,Closed,12
13,0,1081.2065797822727,2014-11-30,106.529,0.0,2015-03-04,94,106.6833,0.0,166.83017526041658,0.0,Long,Closed,13
14,0,1081.3332787687552,2015-03-06,106.6708,0.0,2015-04-24,49,106.8062,0.0,146.41252594528487,0.0,Long,Closed,14
