,Start,End,Period,Total Return [%],Benchmark Return [%],Annualized Return [%],Annualized Volatility [%],Max Drawdown [%],Max Drawdown Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta
0,2009-04-30,2025-11-05,4366 days,34.749203474308324,25.28105140801429,2.5246893572294704,2.042804452321908,4.478791643369698,143 days,1.2308000955540364,0.563698773745585,1.2377067293769723,1.8333544702313649,0.4178927439281985,30.475900904270016,1.054303540945291,1.0809214302364303,-0.001439852306223978,0.0067711242816035355,0.9651096120239548
