,Start,End,Period,Coverage [%],Total Records,Total Recovered Drawdowns,Total Active Drawdowns,Active Drawdown [%],Active Duration,Active Recovery [%],Active Recovery Return [%],Active Recovery Duration,Max Drawdown [%],Avg Drawdown [%],Max Drawdown Duration,Avg Drawdown Duration,Max Recovery Return [%],Avg Recovery Return [%],Max Recovery Duration,Avg Recovery Duration,Avg Recovery Duration Ratio
0,2009-04-30,2025-11-05,4366 days,90.65506184150252,180,179,1,0.3978947039773815,188 days,65.78914849426984,0.7741752346158186,153 days,4.729564605710891,0.2459369010063639,662 days,21 days 01:28:29.497206703,5.017264109689148,0.28637768608237846,282 days,11 days 15:25:08.379888268,1.5486527745452159
