,Start,End,Period,First Trade Start,Last Trade End,Coverage,Overlap Coverage,Total Records,Total Long Trades,Total Short Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Max Win Streak,Max Loss Streak,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,SQN
0,2009-04-30,2025-11-05,4366 days,2009-04-30,2025-11-05,3825 days,0 days,56,56,0,55,1,4.77039562012942,58.18181818181818,5,4,4.077338503761277,-1.1821457970955556,0.8365806692079039,-0.3638484810311041,94 days 22:30:00,33 days 11:28:41.739130435,3.0972415687985135,361.6453855500929,2.595085412543639
