,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
0,2009-04-30,2025-11-05,4366 days,100000.0,127037.25634817325,27.03725634817325,25.28105140801429,100.0,0.0,2.237456067591308,369 days,57,56,1,938.6427826277504,66.07142857142857,2.483406504749112,-1.248871228267169,0.8643859835838945,-0.44919557634103613,84 days 04:32:25.945945946,43 days 20:12:37.894736842,3.6826296547414037,466.0466708133125,1.105807494942799,0.9031657173345616,1.1998476196674654,1.6608815097955691
