,Start,End,Period,Total Return [%],Benchmark Return [%],Annualized Return [%],Annualized Volatility [%],Max Drawdown [%],Max Drawdown Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta
0,2009-04-30,2025-11-05,4366 days,27.037256348173976,25.28105140801429,2.020793614290617,1.8243071599274048,2.2374560675912436,369 days,1.105807494942799,0.9031657173345616,1.1998476196674654,1.6608815097955691,0.4480854167978299,16.265427712158036,1.061169515326201,1.0826135611287115,-0.001358627871568183,0.005530543403664323,0.7690654989711415
