,Start,End,Period,Coverage [%],Total Records,Total Recovered Drawdowns,Total Active Drawdowns,Active Drawdown [%],Active Duration,Active Recovery [%],Active Recovery Return [%],Active Recovery Duration,Max Drawdown [%],Avg Drawdown [%],Max Drawdown Duration,Avg Drawdown Duration,Max Recovery Return [%],Avg Recovery Return [%],Max Recovery Duration,Avg Recovery Duration,Avg Recovery Duration Ratio
0,2009-04-30,2025-11-05,4366 days,88.0668804397618,236,235,1,0.17029008472248844,7 days,0.0,0.0,1 days,2.237456067591308,0.22323740370218623,369 days,16 days 07:57:57.446808510,2.324012661480368,0.26549103580779404,178 days,8 days 07:57:57.446808510,1.3714093888398302
