,Start,End,Period,First Trade Start,Last Trade End,Coverage,Overlap Coverage,Total Records,Total Long Trades,Total Short Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Max Win Streak,Max Loss Streak,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,SQN
0,2009-04-30,2025-11-05,4366 days,2009-04-30,2025-11-05,4118 days,0 days,57,57,0,56,1,938.6427826277504,66.07142857142857,6,3,2.483406504749112,-1.248871228267169,0.8643859835838945,-0.44919557634103613,84 days 04:32:25.945945946,43 days 20:12:37.894736842,3.6826296547414037,466.0466708133125,3.555565821123923
