Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Duration,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,1017.8510721025342,2010-04-12,98.2462,0.0,2010-04-30,18,97.9333,0.0,-318.48560046088824,-0.0,Long,Closed,0
1,0,1021.5342292753971,2010-07-31,97.5802,0.0,2010-08-30,30,97.2655,0.0,-321.4768219529651,-0.0,Long,Closed,1
2,0,1017.0213606912195,2010-09-06,97.6971,0.0,2011-01-10,126,98.8935,0.0,1216.7643559309654,0.01,Long,Closed,2
3,0,1015.6020944153954,2011-01-11,99.0317,0.0,2011-03-10,58,99.119,0.0,88.66206284247164,0.0,Long,Closed,3
4,0,1014.5560021080131,2011-03-24,99.2212,0.0,2011-06-20,88,99.2724,0.0,51.945267307935865,0.0,Long,Closed,4
5,0,1017.2170768362798,2011-11-03,99.0127,0.0,2012-04-16,165,100.4964,0.0,1509.2449769019877,0.01,Long,Closed,5
6,0,1015.9221088360142,2012-05-07,100.6245,0.0,2012-05-25,18,99.8343,0.0,-802.7816504022194,-0.01,Long,Closed,6
7,0,1009.5443446988234,2012-07-04,100.465,0.0,2012-07-24,20,100.0737,0.0,-395.0347020806512,-0.0,Long,Closed,7
8,0,1003.3083626022426,2012-08-03,100.6957,0.0,2012-10-30,88,101.4059,0.0,712.5495991201169,0.01,Long,Closed,8
9,0,1001.1354130557805,2012-11-01,101.626,0.0,2012-11-21,20,101.4757,0.0,-150.47065258228395,-0.0,Long,Closed,9
10,0,1000.5191822843468,2012-11-23,101.5382,0.0,2013-01-02,40,102.3385,0.0,800.7155015821481,0.01,Long,Closed,10
11,0,1001.0718634384019,2013-01-21,102.282,0.0,2013-05-07,106,103.8597,0.0,1579.3910789467773,0.02,Long,Closed,11
12,0,1002.3245314528732,2013-05-15,103.7299,0.0,2013-06-13,29,103.2514,0.0,-479.61228830019536,-0.0,Long,Closed,12
13,0,997.8441992658072,2013-07-18,103.715,0.0,2013-08-16,29,103.4324,0.0,-281.99077071252395,-0.0,Long,Closed,13
14,0,994.7761703084553,2013-09-11,103.7514,0.0,2014-01-24,135,104.5992,0.0,843.3712371875008,0.01,Long,Closed,14
15,0,990.0238302792466,2014-02-24,105.1013,0.0,2014-03-14,18,104.9597,0.0,-140.18737436753872,-0.0,Long,Closed,15
16,0,988.8339476139604,2014-03-17,105.086,0.0,2014-07-01,106,106.1248,0.0,1027.2007047813822,0.01,Long,Closed,16
17,0,988.5163177438916,2014-07-07,106.1589,0.0,2014-07-25,18,106.0172,0.0,-140.07276222431392,-0.0,Long,Closed,17
18,0,986.6104212076378,2014-08-29,106.222,0.0,2014-09-17,19,106.1498,0.0,-71.23327241119114,-0.0,Long,Closed,18
19,0,985.4138118842865,2014-09-19,106.2787,0.0,2014-10-09,20,105.97,0.0,-304.19724372867495,-0.0,Long,Closed,19
20,0,982.4119717742506,2014-10-28,106.2938,0.0,2014-11-17,20,106.2286,0.0,-64.0532605596818,-0.0,Long,Closed,20
21,0,982.6672854758257,2014-11-18,106.201,0.0,2014-12-16,28,105.7996,0.0,-394.4426483899879,-0.0,Long,Closed,21
22,0,979.9506445429258,2015-01-13,106.0929,0.0,2015-01-31,18,106.182,0.0,87.31360242878145,0.0,Long,Closed,22
23,0,979.0083506189721,2015-02-02,106.2842,0.0,2015-02-20,18,106.5675,0.0,277.3530657303636,0.0,Long,Closed,23
24,0,978.975279457445,2015-02-23,106.5711,0.0,2015-04-01,37,106.6475,0.0,74.7937113505468,0.0,Long,Closed,24
25,0,978.6008973424252,2015-04-02,106.6883,0.0,2015-05-12,40,106.6252,0.0,-61.74971662228927,-0.0,Long,Closed,25
26,0,977.5951108710982,2015-05-18,106.7349,0.0,2015-06-24,37,106.6096,0.0,-122.49266739214363,-0.0,Long,Closed,26
27,0,978.5350073227296,2015-10-23,106.5072,0.0,2015-12-01,39,106.4285,0.0,-77.01070507630357,-0.0,Long,Closed,27
28,0,983.693393307734,2016-03-08,105.8704,0.0,2016-03-28,20,106.1327,0.0,258.0227770646161,0.0,Long,Closed,28
29,0,981.4425966350689,2016-04-13,106.3761,0.0,2016-05-02,19,106.4767,0.0,98.73312522149354,0.0,Long,Closed,29
30,0,982.4215425045383,2016-05-10,106.3706,0.0,2016-06-28,49,106.2712,0.0,-97.65270132495789,-0.0,Long,Closed,30
31,0,976.5925628504452,2016-07-25,106.9055,0.0,2016-09-20,57,106.8413,0.0,-62.697242534995894,-0.0,Long,Closed,31
32,0,973.8417031546901,2016-09-22,107.1431,0.0,2016-11-01,40,107.0514,0.0,-89.30128417929518,-0.0,Long,Closed,32
33,0,971.9006509202798,2016-11-08,107.2652,0.0,2017-02-02,86,107.9606,0.0,675.8597126499662,0.01,Long,Closed,33
34,0,971.086619328669,2017-02-03,108.0511,0.0,2017-04-04,60,108.3241,0.0,265.1066470767255,0.0,Long,Closed,34
35,0,972.233653653782,2017-04-19,108.1963,0.0,2018-02-02,289,109.7738,0.0,1533.698588638843,0.01,Long,Closed,35
36,0,972.825641476474,2018-05-02,109.707,0.0,2018-05-31,29,109.484,0.0,-216.94011804925685,-0.0,Long,Closed,36
37,0,970.2388459708394,2018-06-14,109.7759,0.0,2018-10-17,125,110.0754,0.0,290.58653436826717,0.0,Long,Closed,37
