,Start,End,Period,First Trade Start,Last Trade End,Coverage,Overlap Coverage,Total Records,Total Long Trades,Total Short Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Max Win Streak,Max Loss Streak,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,SQN
0,2009-04-30,2025-11-05,4366 days,2010-04-12,2025-10-13,2758 days,0 days,63,63,0,63,0,0.0,49.2063492063492,4,5,1.5425001466533805,-0.8994202965535933,0.518027600186821,-0.24161518739034926,65 days 06:11:36.774193549,22 days 23:15:00,2.056287131161645,136.27621250361778,1.983744285947976
