,Start,End,Period,Total Return [%],Benchmark Return [%],Annualized Return [%],Annualized Volatility [%],Max Drawdown [%],Max Drawdown Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta
0,2009-04-30,2025-11-05,4366 days,8.585401387728254,25.28105140801429,0.6909671045724375,1.129569382208013,2.7731608315826852,1367 days,0.6152566363783802,0.24916229044605898,1.1234043748456253,0.8929204048444755,0.14688582409396586,9.624452106336184,0.9656195036454358,0.9722916167709614,-0.0009600810670936168,0.0013422621449366012,0.29425725152315574
