,Start,End,Period,Total Return [%],Benchmark Return [%],Annualized Return [%],Annualized Volatility [%],Max Drawdown [%],Max Drawdown Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta
0,2009-04-30,2025-11-05,4366 days,17.978186843915857,25.28105140801429,1.391760294447364,1.6848491628598072,2.652032994912706,573 days,0.8287877561027086,0.5247899619337775,1.1419931764644393,1.1878369217934197,-0.24900903811410766,11.401819417706959,1.0504841961952955,1.065104418137386,-0.001314174976969376,0.0014732083767639015,0.6554064263731448
