,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
0,2009-04-30,2025-11-05,4366 days,100000.0,117978.18684391603,17.97818684391603,25.28105140801429,100.0,0.0,2.6520329949127106,573 days,23,22,1,940.6215089785546,54.54545454545454,4.74262126742376,-1.3163748091459335,1.8829417769699597,-0.6502242844411156,271 days 20:00:00,68 days 14:24:00,3.372644080993545,774.4347879517032,0.8287877561027086,0.5247899619337775,1.1419931764644393,1.1878369217934197
