,Start,End,Period,Coverage [%],Total Records,Total Recovered Drawdowns,Total Active Drawdowns,Active Drawdown [%],Active Duration,Active Recovery [%],Active Recovery Return [%],Active Recovery Duration,Max Drawdown [%],Avg Drawdown [%],Max Drawdown Duration,Avg Drawdown Duration,Max Recovery Return [%],Avg Recovery Return [%],Max Recovery Duration,Avg Recovery Duration,Avg Recovery Duration Ratio
0,2009-04-30,2025-11-05,4366 days,77.62253779202932,365,364,1,0.11645644503602667,7 days,0.0,0.0,3 days,4.47879164336962,0.18090394958506262,122 days,9 days 06:59:20.439560439,5.037809763680765,0.22574852266312967,91 days,5 days 09:41:32.307692307,1.4876376507880107
