,Start,End,Period,First Trade Start,Last Trade End,Coverage,Overlap Coverage,Total Records,Total Long Trades,Total Short Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Max Win Streak,Max Loss Streak,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,SQN
0,2009-04-30,2025-11-05,4366 days,2009-04-30,2025-11-05,3964 days,0 days,75,75,0,74,1,0.0,85.13513513513513,13,2,3.2336811913581918,-1.041056603237823,0.6567378176991165,-0.2809581085158599,59 days 08:00:00,20 days 08:43:38.181818181,12.952554502626134,624.6317508490771,6.309820240419577
