,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
0,2009-04-30,2025-11-05,4366 days,100000.0,112970.65188751936,12.970651887519358,25.28105140801429,100.0,0.0,2.194507177830194,702 days,36,36,0,0.0,66.66666666666666,4.507569297137422,-0.9467985581207613,0.7053195915847049,-0.3804747458904175,117 days 06:00:00,23 days 08:00:00,3.5738407523522437,360.29588576442654,0.8109069708315638,0.4669795444808131,1.1557945061279853,1.1848574803436063
