Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Duration,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,1028.4235706455004,2010-07-21,97.2362,0.0,2011-08-11,386,98.6309,0.0,1434.3423539792857,0.01,Long,Closed,0
1,0,1035.939657581392,2011-11-25,97.9153,0.0,2013-01-04,406,102.3289,0.0,4572.223272701231,0.05,Long,Closed,1
2,0,1036.414673419375,2013-01-21,102.282,0.0,2013-06-25,155,102.7881,0.0,524.5294662175438,0.0,Long,Closed,2
3,0,1027.1522450262553,2013-07-18,103.715,0.0,2013-10-23,97,104.4304,0.0,734.8247160917817,0.01,Long,Closed,3
4,0,1026.9280386717674,2013-10-28,104.4532,0.0,2014-02-11,106,104.9926,0.0,553.9249840595585,0.01,Long,Closed,4
5,0,1025.8659483093872,2014-02-24,105.1013,0.0,2014-08-07,164,105.6367,0.0,549.2486287248466,0.01,Long,Closed,5
6,0,1020.21326487709,2014-08-31,106.222,0.0,2014-09-29,29,105.7748,0.0,-456.2393720530381,-0.0,Long,Closed,6
7,0,1014.9091491740734,2014-11-12,106.3276,0.0,2014-12-19,37,106.3949,0.0,68.30338573941845,0.0,Long,Closed,7
8,0,1018.4345950493614,2015-01-15,106.0266,0.0,2015-02-03,19,106.4601,0.0,441.4913969538902,0.0,Long,Closed,8
9,0,1017.7233556492453,2015-02-18,106.5345,0.0,2015-07-02,134,106.5809,0.0,47.2223637021234,0.0,Long,Closed,9
10,0,1019.1126953398735,2015-08-04,106.4356,0.0,2015-09-02,29,105.9905,0.0,-453.6070606957801,-0.0,Long,Closed,10
11,0,1020.3246801614597,2015-09-25,105.8646,0.0,2015-10-15,20,106.1986,0.0,340.7884431739367,0.0,Long,Closed,11
12,0,1016.7850343732123,2015-11-02,106.5683,0.0,2015-12-21,49,105.7486,0.0,-833.4586926757183,-0.01,Long,Closed,12
13,0,1010.7871400241133,2016-04-13,106.3761,0.0,2016-06-29,77,106.4611,0.0,85.91690690205724,0.0,Long,Closed,13
14,0,1006.5853561586741,2016-07-25,106.9055,0.0,2017-09-05,407,108.9984,0.0,2106.6824919044884,0.02,Long,Closed,14
15,0,1006.9299344878642,2017-09-08,108.9611,0.0,2018-02-09,154,109.258,0.0,298.95749754943245,0.0,Long,Closed,15
16,0,1003.3493644864612,2018-05-03,109.6479,0.0,2018-06-01,29,109.5608,0.0,-87.39172964676982,-0.0,Long,Closed,16
17,0,1003.95965313805,2018-07-02,109.4942,0.0,2018-10-16,106,110.1068,0.0,615.0256835123728,0.01,Long,Closed,17
18,0,1003.4912038880507,2018-11-08,110.1582,0.0,2018-11-28,20,109.6899,0.0,-469.93493078077154,-0.0,Long,Closed,18
19,0,998.0682009700233,2019-02-04,110.2859,0.0,2019-04-02,57,110.8907,0.0,603.6316479466768,0.01,Long,Closed,19
20,0,997.5536396209983,2019-04-04,110.9479,0.0,2019-05-23,49,110.8462,0.0,-101.45120514946757,-0.0,Long,Closed,20
21,0,997.4573549157257,2019-05-27,110.8569,0.0,2019-06-14,18,111.1012,0.0,243.67883180592617,0.0,Long,Closed,21
22,0,993.6901383037222,2019-06-30,111.5224,0.0,2019-08-07,38,111.3289,0.0,-192.27904176176526,-0.0,Long,Closed,22
23,0,989.170279389054,2019-09-11,111.8376,0.0,2020-02-24,166,112.3817,0.0,538.2075490155839,0.0,Long,Closed,23
24,0,991.0574754338089,2020-06-03,112.1677,0.0,2020-06-23,20,112.0992,0.0,-67.88743706721289,-0.0,Long,Closed,24
25,0,990.4981624887965,2020-07-13,112.1625,0.0,2021-11-26,501,113.1258,0.0,954.1468799254653,0.01,Long,Closed,25
26,0,986.0562556217085,2022-01-03,113.6354,0.0,2022-02-01,29,113.1676,0.0,-461.2771163798461,-0.0,Long,Closed,26
27,0,992.3946675497244,2022-07-27,112.4448,0.0,2022-08-15,19,112.9777,0.0,528.8471183372458,0.0,Long,Closed,27
28,0,993.2140110646943,2022-08-16,112.8845,0.0,2022-09-05,20,112.1177,0.0,-761.5965036844136,-0.01,Long,Closed,28
29,0,987.4733019863357,2022-09-12,112.7695,0.0,2022-09-30,18,111.7018,0.0,-1054.3252445308026,-0.01,Long,Closed,29
30,0,974.5091368841631,2022-11-28,113.1878,0.0,2023-03-23,115,113.3518,0.0,159.81949844899646,0.0,Long,Closed,30
31,0,967.9237733170901,2023-04-17,114.123,0.0,2023-11-06,203,114.9234,0.0,774.7261881629966,0.01,Long,Closed,31
32,0,964.6894897820309,2023-11-17,115.3087,0.0,2024-08-05,262,116.2597,0.0,917.4197047827038,0.01,Long,Closed,32
33,0,959.20043339929,2024-09-02,116.925,0.0,2025-01-15,135,117.3786,0.0,435.09331658993324,0.0,Long,Closed,33
34,0,959.373707936627,2025-01-16,117.3574,0.0,2025-03-17,60,117.2532,0.0,-99.96674036698823,-0.0,Long,Closed,34
35,0,956.1014432209131,2025-06-09,117.6545,0.0,2025-10-22,135,118.1576,0.0,481.01463608443737,0.0,Long,Closed,35
