,Start,End,Period,First Trade Start,Last Trade End,Coverage,Overlap Coverage,Total Records,Total Long Trades,Total Short Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Max Win Streak,Max Loss Streak,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,SQN
0,2009-04-30,2025-11-05,4366 days,2010-07-21,2025-10-22,3094 days,0 days,36,36,0,36,0,0.0,66.66666666666666,6,2,4.507569297137422,-0.9467985581207613,0.7053195915847049,-0.3804747458904175,117 days 06:00:00,23 days 08:00:00,3.5738407523522437,360.29588576442654,2.259467188407349
