Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Duration,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,1027.526404859789,2010-02-04,97.3211,0.0,2010-02-24,20,97.6405,0.0,328.191933712209,0.0,Long,Closed,0
1,0,1027.1487476372206,2010-04-27,97.6764,0.0,2010-08-02,97,97.8247,0.0,152.32615927461302,0.0,Long,Closed,1
2,0,1031.7185921240152,2010-08-11,97.3914,0.0,2010-09-09,29,97.6849,0.0,302.80940678839397,0.0,Long,Closed,2
3,0,1033.2025299173426,2010-09-22,97.5446,0.0,2010-10-12,20,98.2916,0.0,771.802289848245,0.01,Long,Closed,3
4,0,1024.5778285659003,2011-03-10,99.119,0.0,2011-04-28,49,99.6054,0.0,498.35465581445897,0.0,Long,Closed,4
5,0,1025.3097117821487,2011-06-02,99.5343,0.0,2011-07-01,29,99.7616,0.0,233.05289748807263,0.0,Long,Closed,5
6,0,1028.2771963134578,2011-07-11,99.4737,0.0,2012-01-10,183,99.4153,0.0,-60.051388264706475,-0.0,Long,Closed,6
7,0,1022.8724457794059,2012-05-14,99.9406,0.0,2012-08-28,106,100.8861,0.0,967.1258974844241,0.01,Long,Closed,7
8,0,1001.9643586608357,2013-06-12,102.9913,0.0,2013-07-19,37,103.8028,0.0,813.0940770532761,0.01,Long,Closed,8
9,0,1004.6316903113288,2013-08-15,103.5272,0.0,2013-09-23,39,103.9319,0.0,406.5744450689963,0.0,Long,Closed,9
10,0,994.8499280089716,2014-03-13,104.9538,0.0,2014-04-02,20,105.3848,0.0,428.78031897186884,0.0,Long,Closed,10
11,0,991.0834557659699,2014-07-31,105.7853,0.0,2014-08-20,20,106.1589,0.0,370.268779074162,0.0,Long,Closed,11
12,0,991.6074738113794,2014-09-09,106.1028,0.0,2014-10-28,49,106.2938,0.0,189.3970274979656,0.0,Long,Closed,12
13,0,992.473955045734,2014-11-18,106.201,0.0,2014-12-05,17,106.4708,0.0,267.76947307134105,0.0,Long,Closed,13
14,0,995.4367759722755,2015-01-07,106.1539,0.0,2015-01-27,20,106.3538,0.0,198.98781151686853,0.0,Long,Closed,14
15,0,996.2901731689502,2015-01-28,106.2627,0.0,2015-02-16,19,106.4928,0.0,229.24636884618667,0.0,Long,Closed,15
16,0,995.303214243801,2015-05-06,106.5984,0.0,2015-11-05,183,106.4936,0.0,-104.3077768527437,-0.0,Long,Closed,16
17,0,996.5871576735735,2015-11-09,106.3564,0.0,2016-03-14,126,106.4661,0.0,109.32561119679303,0.0,Long,Closed,17
18,0,1001.464384163402,2016-06-27,105.9476,0.0,2016-07-15,18,106.9494,0.0,1003.2670200549037,0.01,Long,Closed,18
19,0,1002.1521670688026,2016-09-09,106.876,0.0,2016-09-29,20,107.043,0.0,167.35941190049925,0.0,Long,Closed,19
20,0,1002.5745778145724,2016-11-03,106.9979,0.0,2016-11-23,20,107.3857,0.0,388.7984212764859,0.0,Long,Closed,20
21,0,995.063350972467,2017-04-19,108.1963,0.0,2017-05-08,19,108.5936,0.0,395.33866934136313,0.0,Long,Closed,21
22,0,993.0633899859088,2017-08-10,108.8123,0.0,2017-08-30,20,108.9905,0.0,176.96389609549078,0.0,Long,Closed,22
23,0,988.8563015970076,2018-02-22,109.4542,0.0,2018-07-26,154,110.0582,0.0,597.2692061645939,0.01,Long,Closed,23
24,0,990.2824540232938,2018-08-10,109.8997,0.0,2018-08-30,20,109.9976,0.0,96.94865224888781,0.0,Long,Closed,24
