,Start,End,Period,Total Return [%],Benchmark Return [%],Annualized Return [%],Annualized Volatility [%],Max Drawdown [%],Max Drawdown Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta
0,2009-04-30,2025-11-05,4366 days,35.89675685983358,25.28105140801429,2.5973995837346164,2.004448222989617,4.478791643369662,163 days,1.2893344006838212,0.5799331137852258,1.2499550969300548,1.9525159947752435,0.6805319648367995,30.540648376607027,1.086997037945511,1.1152306944843153,-0.001379785614771407,0.00816350328614801,0.9293853265300934
