Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Duration,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,1060.5713509982097,2009-04-30,94.2888,0.0,2009-06-08,39,96.0668,0.0,1885.6958620748337,0.02,Long,Closed,0
1,0,1067.3543376610535,2009-06-17,95.4563,0.0,2009-09-23,98,97.2607,0.0,1925.9341668756097,0.02,Long,Closed,1
2,0,1068.6838648765688,2009-09-24,97.1397,0.0,2010-01-19,117,97.9497,0.0,865.6339305500296,0.01,Long,Closed,2
3,0,1074.2288548973252,2010-01-22,97.4441,0.0,2010-04-28,96,97.8121,0.0,395.3162186022091,0.0,Long,Closed,3
4,0,1090.9706168666194,2010-05-06,96.3111,0.0,2011-02-22,292,99.2374,0.0,3192.507316136791,0.03,Long,Closed,4
5,0,1090.549726612247,2011-02-25,99.2757,0.0,2011-07-31,156,99.5466,0.0,295.4299209392484,0.0,Long,Closed,5
6,0,1093.9619494838946,2011-08-05,99.2361,0.0,2011-09-14,40,98.1933,0.0,-1140.7835209218028,-0.01,Long,Closed,6
7,0,1096.8942752868036,2011-09-21,97.9308,0.0,2013-05-14,601,103.6692,0.0,6294.4181093058,0.06,Long,Closed,7
8,0,1100.1011154774997,2013-05-31,103.367,0.0,2013-12-30,213,104.9915,0.0,1787.1142620931932,0.02,Long,Closed,8
9,0,1099.5062867809943,2014-01-06,105.0483,0.0,2014-03-05,58,105.1895,0.0,155.2502876934741,0.0,Long,Closed,9
10,0,1100.0343978290587,2014-03-07,105.139,0.0,2015-03-09,367,106.5987,0.0,1605.7202105110628,0.01,Long,Closed,10
11,0,1100.717966478403,2015-03-10,106.5325,0.0,2015-04-17,38,106.6686,0.0,149.80771523770818,0.0,Long,Closed,11
12,0,1100.4497367167428,2015-04-30,106.6946,0.0,2015-07-16,77,106.7637,0.0,76.0410768071306,0.0,Long,Closed,12
13,0,1104.5518313531363,2015-07-27,106.3672,0.0,2015-10-31,96,106.4492,0.0,90.57325017097173,0.0,Long,Closed,13
14,0,1104.091314464684,2015-11-05,106.4936,0.0,2016-01-04,60,106.0181,0.0,-524.9954200279462,-0.0,Long,Closed,14
15,0,1115.6234179806402,2016-02-05,104.9222,0.0,2016-04-25,80,106.632,0.0,1907.492920063305,0.02,Long,Closed,15
16,0,1119.0867180872574,2016-05-03,106.302,0.0,2018-01-12,619,109.9248,0.0,4054.227362286503,0.03,Long,Closed,16
17,0,1120.626084442719,2018-02-02,109.7738,0.0,2018-11-20,291,109.3875,0.0,-432.8978564202116,-0.0,Long,Closed,17
18,0,1120.0844095231555,2018-11-22,109.4404,0.0,2020-06-04,560,112.1891,0.0,3078.776016456308,0.03,Long,Closed,18
19,0,1124.796582038651,2020-06-11,111.7191,0.0,2020-09-17,98,112.5786,0.0,966.7626622622192,0.01,Long,Closed,19
20,0,1131.65313026499,2020-09-23,111.8965,0.0,2021-11-02,405,113.3991,0.0,1700.4219935361762,0.01,Long,Closed,20
21,0,1131.9925310720198,2021-11-25,113.3651,0.0,2022-01-04,40,113.6295,0.0,299.2988252154464,0.0,Long,Closed,21
22,0,1141.7754889841374,2022-02-18,112.6559,0.0,2022-03-30,40,113.0678,0.0,470.2973239125713,0.0,Long,Closed,22
23,0,1144.7987804592092,2022-04-15,112.7692,0.0,2022-06-13,59,111.5558,0.0,-1389.0988402091898,-0.01,Long,Closed,23
24,0,1142.8216123408167,2022-06-15,111.7488,0.0,2023-02-02,232,114.1143,0.0,2703.3445239921857,0.02,Long,Closed,24
25,0,1144.2153547053058,2023-02-06,113.9753,0.0,2024-03-19,407,116.4071,0.0,2782.502899572355,0.02,Long,Closed,25
26,0,1144.8162482312755,2024-04-04,116.34600000000002,0.0,2024-07-10,97,116.8076,0.0,528.4471801835462,0.0,Long,Closed,26
27,0,1146.189034299121,2024-07-25,116.66769999999998,0.0,2024-12-06,134,117.4188,0.0,860.9025836621004,0.01,Long,Closed,27
28,0,1147.8215343437084,2024-12-18,117.2518,0.0,2025-02-14,58,117.5494,0.0,341.59168862068327,0.0,Long,Closed,28
29,0,1148.7098223558305,2025-02-28,117.4585,0.0,2025-09-30,214,118.1593,0.0,805.0158435069607,0.01,Long,Closed,29
30,0,1150.4389961552451,2025-10-10,117.9817,0.0,2025-11-05,26,118.126,0.0,166.00834714519442,0.0,Long,Open,30
