,Start,End,Period,Coverage [%],Total Records,Total Recovered Drawdowns,Total Active Drawdowns,Active Drawdown [%],Active Duration,Active Recovery [%],Active Recovery Return [%],Active Recovery Duration,Max Drawdown [%],Avg Drawdown [%],Max Drawdown Duration,Avg Drawdown Duration,Max Recovery Return [%],Avg Recovery Return [%],Max Recovery Duration,Avg Recovery Duration,Avg Recovery Duration Ratio
0,2009-04-30,2025-11-05,4366 days,83.94411360513055,304,303,1,0.1702900847224839,7 days,0.0,0.0,1 days,4.478791643369629,0.20104022219957463,163 days,12 days 01:44:33.267326732,4.71812361261642,0.24518141838754076,106 days,6 days 09:39:48.118811881,1.3340621986791927
