,Start,End,Period,First Trade Start,Last Trade End,Coverage,Overlap Coverage,Total Records,Total Long Trades,Total Short Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Max Win Streak,Max Loss Streak,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,SQN
0,2009-04-30,2025-11-05,4366 days,2009-04-30,2025-11-05,4121 days,0 days,31,31,0,30,1,166.00834714519442,86.66666666666667,7,1,5.859647832959605,-1.0760030221017685,1.304770115829661,-0.7313103652254273,145 days 09:13:50.769230770,80 days 12:00:00,11.244566229463608,1191.0249504229757,4.041245734525464
