,Start,End,Period,Coverage [%],Total Records,Total Recovered Drawdowns,Total Active Drawdowns,Active Drawdown [%],Active Duration,Active Recovery [%],Active Recovery Return [%],Active Recovery Duration,Max Drawdown [%],Avg Drawdown [%],Max Drawdown Duration,Avg Drawdown Duration,Max Recovery Return [%],Avg Recovery Return [%],Max Recovery Duration,Avg Recovery Duration,Avg Recovery Duration Ratio
0,2009-04-30,2025-11-05,4366 days,81.21850664223545,58,57,1,0.0757080568463276,89 days,0.0,0.0,87 days,2.1443618008742686,0.2828510323112336,708 days,60 days 15:34:44.210526316,2.2067283663262147,0.33833979688335347,708 days,36 days 03:22:06.315789473,15.77417520436955
