Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Duration,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,1060.5713509982097,2009-04-30,94.2888,0.0,2009-07-07,68,95.3712,0.0,1147.9624303204764,0.01,Long,Closed,0
1,0,1054.7078815358323,2009-07-15,95.9014,0.0,2009-09-02,49,96.3432,0.0,465.96994206252566,0.0,Long,Closed,1
2,0,1048.0125287610394,2009-09-10,96.9587,0.0,2009-10-29,49,96.9011,0.0,-60.36552165662579,-0.0,Long,Closed,2
3,0,1045.385609192136,2009-11-09,97.1446,0.0,2010-01-26,78,97.5401,0.0,413.45000843549496,0.0,Long,Closed,3
4,0,1043.4023551597265,2010-02-26,97.7255,0.0,2010-05-05,68,97.3572,0.0,-384.2850874053256,-0.0,Long,Closed,4
5,0,1044.9178301077657,2010-06-18,97.216,0.0,2010-07-08,20,97.1205,0.0,-99.78965277528914,-0.0,Long,Closed,5
6,0,1041.1678441431006,2010-07-23,97.4703,0.0,2010-08-31,39,97.2223,0.0,-258.2096253474738,-0.0,Long,Closed,6
7,0,1035.379779980666,2010-09-10,97.7658,0.0,2010-11-26,77,98.4789,0.0,738.3293211042183,0.01,Long,Closed,7
8,0,1030.5034601554805,2010-12-13,98.9449,0.0,2011-01-20,38,99.1276,0.0,188.27298217039788,0.0,Long,Closed,8
9,0,1029.0511476254405,2011-01-24,99.2675,0.0,2011-03-14,49,99.1433,0.0,-127.80815253507171,-0.0,Long,Closed,9
10,0,1027.3548354534257,2011-04-08,99.307,0.0,2011-05-26,48,99.6332,0.0,335.1231473249063,0.0,Long,Closed,10
11,0,1026.0325595389234,2011-07-01,99.7616,0.0,2011-07-31,30,99.5466,0.0,-220.59700030088425,-0.0,Long,Closed,11
12,0,1037.2536200617792,2011-10-21,98.4697,0.0,2011-11-21,31,98.2016,0.0,-278.0876955385611,-0.0,Long,Closed,12
13,0,1030.0611412775838,2011-12-20,98.8873,0.0,2012-04-12,114,100.7156,0.0,1883.2607845978055,0.02,Long,Closed,13
14,0,1036.6827371855811,2012-06-20,100.0723,0.0,2012-09-05,77,100.9341,0.0,893.4131829065445,0.01,Long,Closed,14
15,0,1033.9415154425585,2012-09-06,101.2017,0.0,2012-10-15,39,101.6095,0.0,421.64134999745875,0.0,Long,Closed,15
16,0,1033.0122979576447,2012-12-07,101.7009,0.0,2013-02-25,80,102.2355,0.0,552.2483744881611,0.01,Long,Closed,16
17,0,1029.5220003085215,2013-03-05,102.5821,0.0,2013-06-10,97,103.1568,0.0,591.6662935773202,0.01,Long,Closed,17
18,0,1027.740634219244,2013-07-09,103.3356,0.0,2013-08-27,49,103.3461,0.0,10.791276659307186,0.0,Long,Closed,18
19,0,1024.2006412340343,2013-09-13,103.7033,0.0,2014-01-28,137,104.7421,0.0,1063.9396261139045,0.01,Long,Closed,19
20,0,1020.7002766302543,2014-02-24,105.1013,0.0,2014-03-14,18,104.9597,0.0,-144.5311591708305,-0.0,Long,Closed,20
21,0,1018.6001841200472,2014-03-18,105.1761,0.0,2014-04-07,20,105.3568,0.0,184.06105327048863,0.0,Long,Closed,21
22,0,1018.4068587990809,2014-04-08,105.3768,0.0,2014-08-01,115,105.6711,0.0,299.7171385445545,0.0,Long,Closed,22
23,0,1012.800905519157,2014-08-26,106.256,0.0,2014-10-02,37,105.9667,0.0,-293.003301966688,-0.0,Long,Closed,23
24,0,1009.6841933854736,2014-10-28,106.2938,0.0,2014-12-15,48,105.8765,0.0,-421.34121389976644,-0.0,Long,Closed,24
25,0,1007.5838806394239,2015-01-14,106.0972,0.0,2015-02-02,19,106.2842,0.0,188.41818567956216,0.0,Long,Closed,25
26,0,1005.9190878710114,2015-02-03,106.4601,0.0,2015-03-12,37,106.585,0.0,125.63929407508112,0.0,Long,Closed,26
27,0,1005.0581617541267,2015-03-18,106.6763,0.0,2015-05-06,49,106.5984,0.0,-78.29403080063639,-0.0,Long,Closed,27
28,0,1003.7728236025058,2015-05-18,106.7349,0.0,2015-06-15,28,106.4417,0.0,-294.30619188025594,-0.0,Long,Closed,28
29,0,1001.8987644321014,2015-07-14,106.6408,0.0,2015-08-21,38,105.963,0.0,-679.0869825320842,-0.01,Long,Closed,29
30,0,1000.382561235378,2015-09-22,106.1236,0.0,2015-12-08,77,106.179,0.0,55.421193892441806,0.0,Long,Closed,30
31,0,1006.0067013944275,2016-03-01,105.5854,0.0,2016-05-06,66,106.1087,0.0,526.4433068396902,0.0,Long,Closed,31
32,0,1001.5966393551533,2016-06-01,106.5759,0.0,2016-06-21,20,106.5707,0.0,-5.2083025246538455,-0.0,Long,Closed,32
33,0,998.5374263659501,2016-07-08,106.8972,0.0,2016-09-14,68,106.8198,0.0,-77.28679680071946,-0.0,Long,Closed,33
34,0,995.0173201190465,2016-09-28,107.1977,0.0,2016-10-27,29,107.2158,0.0,18.009813494150876,0.0,Long,Closed,34
35,0,993.6281139173839,2016-11-15,107.3657,0.0,2017-04-19,155,108.1963,0.0,825.3075114197709,0.01,Long,Closed,35
36,0,991.1921895539593,2017-04-24,108.4622,0.0,2017-08-17,115,108.8019,0.0,336.7079867914872,0.0,Long,Closed,36
37,0,988.5736055666914,2017-09-11,109.0901,0.0,2018-02-12,154,109.4214,0.0,327.5144355242519,0.0,Long,Closed,37
38,0,987.7512423162212,2018-03-08,109.5125,0.0,2018-03-28,20,109.3136,0.0,-196.4637220966979,-0.0,Long,Closed,38
39,0,984.1966905183057,2018-04-20,109.7084,0.0,2018-06-28,69,109.4846,0.0,-220.26321933798317,-0.0,Long,Closed,39
40,0,982.2400085204877,2018-07-06,109.7027,0.0,2018-10-11,97,109.974,0.0,266.48171431162336,0.0,Long,Closed,40
41,0,984.9788972284775,2019-01-15,109.6682,0.0,2019-03-25,69,110.5046,0.0,823.8363496418897,0.01,Long,Closed,41
42,0,982.1162142937939,2019-03-29,110.8267,0.0,2019-05-07,39,111.0199,0.0,189.74485260156507,0.0,Long,Closed,42
43,0,980.8095860426812,2019-06-11,111.1678,0.0,2019-08-07,57,111.3289,0.0,158.0084243114834,0.0,Long,Closed,43
44,0,977.7795198662092,2019-09-04,111.6739,0.0,2019-10-03,29,111.5559,0.0,-115.37798334422405,-0.0,Long,Closed,44
45,0,974.238213707964,2019-10-16,111.9614,0.0,2019-12-03,48,112.2772,0.0,307.66442788897257,0.0,Long,Closed,45
46,0,972.0936323261056,2019-12-12,112.5249,0.0,2020-01-30,49,112.6244,0.0,96.72331641643541,0.0,Long,Closed,46
47,0,970.9435807061528,2020-02-06,112.7578,0.0,2020-02-26,20,112.1473,0.0,-592.7610560211033,-0.01,Long,Closed,47
48,0,976.405138347625,2020-04-10,111.52,0.0,2020-09-23,166,111.8965,0.0,367.6165345878835,0.0,Long,Closed,48
49,0,975.5054483459779,2020-10-23,111.9997,0.0,2021-01-28,97,112.2467,0.0,240.94984574145928,0.0,Long,Closed,49
50,0,972.9570493950764,2021-02-08,112.5407,0.0,2021-03-08,28,112.259,0.0,-274.08200081459654,-0.0,Long,Closed,50
51,0,967.8736413924664,2021-04-01,112.8486,0.0,2021-05-11,40,112.8699,0.0,20.61570856165781,0.0,Long,Closed,51
52,0,965.8199778852562,2021-06-10,113.1099,0.0,2021-08-06,57,113.2002,0.0,87.21354400302516,0.0,Long,Closed,52
53,0,965.6109900101883,2021-08-16,113.2247,0.0,2021-09-14,29,113.3744,0.0,144.55196520451864,0.0,Long,Closed,53
54,0,965.3283080306,2021-09-24,113.4076,0.0,2021-10-14,20,113.3656,0.0,-40.543788937298814,-0.0,Long,Closed,54
55,0,965.2865854598311,2021-10-18,113.3705,0.0,2021-12-03,46,113.0795,0.0,-280.89839636882243,-0.0,Long,Closed,55
56,0,960.3345730302225,2021-12-27,113.6626,0.0,2022-01-25,29,113.143,0.0,-498.98984414650477,-0.0,Long,Closed,56
57,0,962.0973226035563,2022-03-18,112.9357,0.0,2022-04-27,40,112.2702,0.0,-640.2757681926741,-0.01,Long,Closed,57
58,0,960.7478110697238,2022-06-07,112.4279,0.0,2022-06-27,20,111.7712,0.0,-630.9230875294888,-0.01,Long,Closed,58
59,0,958.2871734566172,2022-07-15,112.0582,0.0,2022-09-01,48,112.1924,0.0,128.60213867788843,0.0,Long,Closed,59
60,0,955.0795233448775,2022-10-26,112.5692,0.0,2022-12-23,58,113.3126,0.0,710.006117654586,0.01,Long,Closed,60
61,0,950.2992028366825,2023-01-12,113.8826,0.0,2023-02-21,40,113.656,0.0,-215.33779936278006,-0.0,Long,Closed,61
62,0,945.5753196584774,2023-06-01,114.2238,0.0,2023-08-09,69,114.7032,0.0,453.30880824427004,0.0,Long,Closed,62
63,0,943.6461231245297,2023-08-31,114.9377,0.0,2023-09-29,29,114.6852,0.0,-238.2706460889458,-0.0,Long,Closed,63
64,0,941.2070400318772,2023-11-03,114.9824,0.0,2024-04-05,154,116.407,0.0,1340.8435492294084,0.01,Long,Closed,64
65,0,939.9207824988074,2024-05-03,116.5663,0.0,2024-07-19,77,116.7349,0.0,158.4706439293077,0.0,Long,Closed,65
66,0,939.2328613231938,2024-07-22,116.8204,0.0,2024-08-09,18,116.4359,0.0,-361.1350351787696,-0.0,Long,Closed,66
67,0,935.304028374952,2024-08-30,116.925,0.0,2024-09-18,19,116.9872,0.0,58.17591056492529,0.0,Long,Closed,67
68,0,934.7383299587058,2024-09-19,117.058,0.0,2024-10-29,40,117.0646,0.0,6.169272977713263,0.0,Long,Closed,68
69,0,933.199798574113,2024-11-06,117.2576,0.0,2024-12-24,48,117.3446,0.0,81.18838247595704,0.0,Long,Closed,69
