,Start,End,Period,First Trade Start,Last Trade End,Coverage,Overlap Coverage,Total Records,Total Long Trades,Total Short Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Max Win Streak,Max Loss Streak,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,SQN
0,2009-04-30,2025-11-05,4366 days,2009-04-30,2025-11-05,3047 days,0 days,75,75,0,74,1,-113.3521173268091,60.810810810810814,7,5,1.8488724032307475,-0.6355916309705159,0.3843611420851348,-0.24941696013328113,51 days 04:16:00,25 days 08:16:33.103448276,2.3556301558334747,141.8842966042963,2.6001328481185992
