,Start,End,Period,Coverage [%],Total Records,Total Recovered Drawdowns,Total Active Drawdowns,Active Drawdown [%],Active Duration,Active Recovery [%],Active Recovery Return [%],Active Recovery Duration,Max Drawdown [%],Avg Drawdown [%],Max Drawdown Duration,Avg Drawdown Duration,Max Recovery Return [%],Avg Recovery Return [%],Max Recovery Duration,Avg Recovery Duration,Avg Recovery Duration Ratio
0,2009-04-30,2025-11-05,4366 days,78.40128263857078,354,353,1,0.11645644503602255,7 days,0.0,0.0,3 days,4.478791643369629,0.1860116635775104,130 days,9 days 16:14:57.450424929,5.03780976368078,0.22949060618294848,91 days,5 days 12:10:11.898016997,1.434041946030245
