,Start,End,Period,Total Return [%],Benchmark Return [%],Annualized Return [%],Annualized Volatility [%],Max Drawdown [%],Max Drawdown Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta
0,2009-04-30,2025-11-05,4366 days,42.95369495660151,25.28105140801429,3.032543119233444,1.995420577805864,4.478791643369584,130 days,1.5071939915337,0.67708957252406,1.301341176469498,2.3000908694897935,0.688271726649855,31.103234606529593,1.1143676403248752,1.1481613195245113,-0.0013586278715681326,0.01257971386933665,0.922029953886258
