iteration,name,cagr,outperformance,sharpe,max_dd,trades,time_in_market,target_achieved,cagr_pct,outperf_pct,max_dd_pct,time_in_mkt_pct
13,Iteration13_RandomForest,0.016220291678600507,0.003126110543501426,0.9511548552603187,-0.0447879164336963,29,0.9610627576729271,False,1.6220291678600507,0.3126110543501426,-4.47879164336963,96.10627576729271
14,Iteration14_GradientBoosting,0.01749390799240169,0.0043997268573026105,1.030602641031434,-0.044787916433696305,55,0.9303710490151168,False,1.7493907992401692,0.43997268573026105,-4.478791643369631,93.03710490151168
15,Iteration15_HighConviction,0.005719709138569229,-0.007374471996529852,0.5252715164868216,-0.029962381130891898,75,0.6978928080622996,False,0.5719709138569229,-0.7374471996529852,-2.99623811308919,69.78928080622995
16,Iteration16_StatArb,0.0048083254369255535,-0.008285855698173528,0.5695549270909691,-0.021443618008742688,17,0.2260650480989464,False,0.48083254369255535,-0.8285855698173528,-2.1443618008742686,22.60650480989464
17,Iteration17_AvoidWorst10Pct,0.010999092582137493,-0.002095088552961588,0.6968640746702309,-0.0447058854731484,31,0.9466330737517178,False,1.0999092582137493,-0.2095088552961588,-4.47058854731484,94.66330737517178
