iteration,name,cagr,outperformance,sharpe,max_dd,trades,time_in_market,target_achieved,cagr_pct,outperf_pct,max_dd_pct,time_in_mkt_pct
18,Iteration18_GB_LowThreshold,0.01907258235054532,0.0059784012154462385,1.1369775109321343,-0.047542789525426336,72,0.923728813559322,False,1.907258235054532,0.5978401215446238,-4.754278952542633,92.37288135593221
19,Iteration19_GB_Ensemble,0.022173115041442815,0.009078933906343734,1.3405116710336389,-0.0447879164336962,75,0.907924874026569,False,2.2173115041442815,0.9078933906343734,-4.47879164336962,90.7924874026569
20,Iteration20_GB_RuleFilter,0.013440339778724386,0.000346158643625305,0.8953358860915369,-0.04171346439149865,76,0.8277599633531837,False,1.3440339778724386,0.0346158643625305,-4.171346439149866,82.77599633531837
21,Iteration21_GB_LongHold,0.01786143591182987,0.004767254776730789,1.0713204828432878,-0.044787916433696284,31,0.9438845625286303,False,1.786143591182987,0.47672547767307893,-4.478791643369629,94.38845625286302
22,Iteration22_GB_MaxExposure,0.017363351286817208,0.004269170151718127,1.0226837598944083,-0.04478791643369631,52,0.9493815849748053,False,1.7363351286817208,0.4269170151718127,-4.4787916433696315,94.93815849748053
