iteration,name,cagr,outperformance,sharpe,max_dd,trades,time_in_market,target_achieved,cagr_pct,outperf_pct,max_dd_pct,time_in_mkt_pct
23,Iteration23_MegaEnsemble,0.015773609773493957,0.002679428638394876,0.923723399735045,-0.04478791643369626,34,0.9711406321575813,False,1.5773609773493957,0.2679428638394876,-4.478791643369626,97.11406321575812
24,Iteration24_MultiHorizonEnsemble,0.018859046679502667,0.005764865544403586,1.1311856263552316,-0.04478791643369627,51,0.9111314704535044,False,1.8859046679502667,0.5764865544403586,-4.478791643369627,91.11314704535044
25,Iteration25_ConfidenceWeighted,0.02123962090447229,0.008145439769373208,1.4480208545045268,-0.019230220596584382,102,0.8417315620705451,False,2.123962090447229,0.8145439769373208,-1.9230220596584382,84.17315620705452
26,Iteration26_FeatureEngineered,0.02084000602283731,0.0077458248877382285,1.25234213396619,-0.044787916433696284,62,0.9287677508016491,False,2.084000602283731,0.7745824887738229,-4.478791643369629,92.8767750801649
27,Iteration27_ExtremeAggressive,0.016903648355784062,0.003809467220684981,0.9960329733527394,-0.04478791643369626,43,0.9576271186440678,False,1.6903648355784062,0.3809467220684981,-4.478791643369626,95.76271186440678
