date,price,signal,signal_prob,actual_return,portfolio_return,cumulative_return
2005-08-19,104.82401213142928,1,0.6129626696332424,0.00012512786646334817,0.00012512786646334817,1.0104142497410353
2005-08-26,104.83712853642142,1,0.6252137691207056,-0.00034424195777860156,-0.00034424195777860156,1.010066422761537
2005-09-02,104.80103919804615,1,0.6314116575393841,-0.0004395606269772534,-0.0004395606269772534,1.0096224373314593
2005-09-09,104.7549727875484,1,0.6929600004323979,-0.0002335070528324268,-0.0002335070528324268,1.0093866833716445
2005-09-16,104.73051176258323,1,0.7075142840403749,-0.0003597239442690858,-0.0003597239442690858,1.0090235828126093
2005-09-23,104.69283768980668,1,0.6502731029818026,0.00012582064320865172,0.00012582064320865172,1.0091505388088116
2005-09-30,104.70601020998416,0,0.3933602351978767,-0.0003326145904603006,0.0,1.0091505388088116
2005-10-07,104.67118346327943,0,0.4344814317403128,-0.00022926611037443756,0.0,1.0091505388088116
2005-10-14,104.64718590817851,0,0.3092366092132062,-0.00010794154549276236,0.0,1.0091505388088116
2005-10-21,104.63589012920012,0,0.2933396411199502,-0.0002811053609009795,0.0,1.0091505388088116
2005-10-28,104.60647641954216,0,0.30683452031111924,-0.00041239385748226276,0.0,1.0091505388088116
2005-11-04,104.56333735121387,0,0.30944165365517434,-0.0003143846375885939,0.0,1.0091505388088116
2005-11-11,104.53046424429566,0,0.4480886029884685,-9.615238267812742e-05,0.0,1.0091505388088116
2005-11-18,104.52041339109611,0,0.46119160075934335,-0.0003019964305462919,0.0,1.0091505388088116
2005-11-25,104.48884859933278,0,0.4241721481719883,1.622073986395911e-05,0.0,1.0091505388088116
2005-12-02,104.4905434857646,0,0.4629337053985384,-4.048654866495305e-05,0.0,1.0091505388088116
2005-12-09,104.48631302429074,1,0.5461769684326734,0.00030673954580273666,0.00030673954580273666,1.0094600851867324
2005-12-16,104.5183631084904,1,0.6450718210722013,0.00010601649737229657,0.00010601649737229657,1.009567104609201
2005-12-23,104.52944377925824,1,0.6800988371781332,0.00035861649725954514,0.00035861649725954514,1.0099291520280043
2005-12-30,104.56692976224684,1,0.6332697488631415,0.00018875999999967696,0.00018875999999967696,1.0101197862547406
2006-01-06,104.58666781590874,1,0.673854265341962,-9.661176356323686e-05,-9.661176356323686e-05,1.0100221968007805
2006-01-13,104.57656351348584,1,0.6787437755739052,-0.0006176530956202297,-0.0006176530956202297,1.0093983534642814
2006-01-20,104.5119714753024,1,0.5326087271287069,0.00023444321866672446,0.00023444321866672446,1.0096350000631844
2006-01-27,104.53647359828427,1,0.6708517840599307,0.0002638468480329337,0.0002638468480329337,1.0099013890756148
2006-02-03,104.56405521734766,1,0.5951624133284371,0.00031193857519151713,0.00031193857519151713,1.010216416276007
2006-02-10,104.5966727797484,1,0.6298642183110873,-0.00027655133773740737,-0.00027655133773740737,1.0099370395746816
2006-02-17,104.56774642996828,1,0.7136585490087299,-6.469949469622982e-06,-6.469949469622982e-06,1.009930505333068
2006-02-24,104.56706988193272,1,0.6997839066859396,-0.0005530592589007011,-0.0005530592589007011,1.0093719539162473
2006-03-03,104.5092380957584,1,0.6274493327691628,3.2648012561198314e-05,3.2648012561198314e-05,1.0094049079044778
2006-03-10,104.51265011467652,0,0.41874727558579583,-0.00048656256976409296,0.0,1.0094049079044778
2006-03-17,104.46179817106386,1,0.7051345030107085,0.0002394707639059579,0.0002394707639059579,1.009646630868864
2006-03-24,104.48681371767088,1,0.7142832223523282,0.00024296615337782157,0.00024296615337782157,1.0098919408270373
2006-03-31,104.51220047687856,1,0.5774933510050233,0.00044896498378288463,0.00044896498378288463,1.0103453469458732
2006-04-07,104.55912279527078,1,0.5754744380184255,0.00018413374742554112,0.00018413374742554112,1.0105313856208002
2006-04-14,104.5783756583786,1,0.5467403286825645,-1.352851916824882e-05,-1.352851916824882e-05,1.0105177146275797
2006-04-21,104.57696086781893,1,0.5260103374166102,0.0001423863408782644,0.0001423863408782644,1.0106615985473582
2006-04-28,104.59185119861706,1,0.6328691105515243,0.0003030077841550405,0.0003030077841550405,1.0109678368788646
2006-05-05,104.62354334368942,1,0.6512286324474688,0.0002558714686280439,0.0002558714686280439,1.0112265147040225
2006-05-12,104.65031352337785,0,0.5,-0.0001324543782298404,0.0,1.0112265147040225
2006-05-19,104.63645213116855,0,0.375321341754672,-0.0002875288335797421,0.0,1.0112265147040225
2006-05-26,104.60636613413736,1,0.5449689912265915,-0.0005440748076269708,-0.0005440748076269708,1.0106763318325676
2006-06-02,104.54945244560638,1,0.5237522260386257,0.00030159040782073987,0.00030159040782073987,1.0109811421196597
2006-06-09,104.58098355760688,0,0.4693843475395651,-0.0010439196971928633,0.0,1.0109811421196597
2006-06-16,104.4718094089193,0,0.46366634032551146,8.54177010660706e-05,0.0,1.0109811421196597
2006-06-23,104.48073315070522,0,0.49293967964724106,-0.00027185409476737643,0.0,1.0109811421196597
2006-06-30,104.4523296355739,1,0.5469241998141186,-0.0002698757703505361,-0.0002698757703505361,1.0107083028051203
2006-07-07,104.4241404826486,1,0.6648263387472401,0.0004955466838632017,0.0004955466838632017,1.0112091559529284
2006-07-14,104.47588751918003,0,0.4776692766497916,-1.0108801329011818e-05,0.0,1.0112091559529284
2006-07-21,104.47483139318943,1,0.5233290639020048,8.42441989206133e-05,8.42441989206133e-05,1.0112943444582128
2006-07-28,104.48363279166752,1,0.6486678008238784,0.0003678430200713123,0.0003678430200713123,1.0116663420240593
2006-08-04,104.52206636670164,1,0.6919793093847464,0.0006798816964430632,0.0006798816964430632,1.012354155452909
2006-08-11,104.59312900649876,1,0.7066068981966329,2.116469718527192e-05,2.116469718527192e-05,1.0123755816220534
2006-08-18,104.59534268840184,1,0.7588975355914055,0.0005533896329690258,0.0005533896329690258,1.012935819773594
2006-08-25,104.65322466670244,1,0.7181379521392206,0.00035156986345419305,0.00035156986345419305,1.0132919374814398
2006-09-01,104.69001758660856,1,0.6819809131515538,-5.994943232412453e-05,-5.994943232412453e-05,1.0132311912050092
2006-09-08,104.68374147948424,1,0.7037602591673222,2.9826680615130385e-05,2.9826680615130385e-05,1.0132614125281385
2006-09-15,104.68686384800694,1,0.7142719846301988,0.0005593084955279881,0.0005593084955279881,1.0138281382443561
2006-09-22,104.7454161003273,1,0.7078109598648896,0.0007270290268834856,0.0007270290268834856,1.0145652207291311
2006-09-29,104.82156905826524,1,0.7290881432577511,0.0011505083051854825,0.0011505083051854825,1.0157324864417323
2006-10-06,104.94216714402936,1,0.591341739670432,-0.00010936753569168456,-0.00010936753569168456,1.0156213982827682
2006-10-13,104.93068987781866,1,0.6392573766948181,0.0005901968644617117,0.0005901968644617117,1.016220814847515
2006-10-20,104.99261964197036,1,0.7494481594514074,1.1423495179574417e-05,1.1423495179574417e-05,1.0162324236410947
2006-10-27,104.99381902465473,1,0.7212249486296847,0.0010780489191895004,0.0010780489191895004,1.0173279719070463
2006-11-03,105.10700749777584,1,0.7033217962127296,2.541871487982128e-05,2.541871487982128e-05,1.0173538310767034
2006-11-10,105.10967918283129,1,0.6901450724309871,0.0006495485507247434,0.0006495485507247434,1.0180146517832536
2006-11-17,105.17795302261165,1,0.7346781381345321,0.0003205866933340129,0.0003205866933340129,1.0183410137342344
2006-11-24,105.2116716747828,1,0.7283508125135577,-0.00010511189790685105,-0.00010511189790685105,1.0182339739775643
2006-12-01,105.20061267629112,1,0.6935753560842147,0.00013044946709794836,0.00013044946709794836,1.0183668020568508
2006-12-08,105.21433604015311,1,0.6901412023415323,-6.89232746402535e-05,-6.89232746402535e-05,1.018296612882068
2006-12-15,105.20708432357412,1,0.7427811413285045,0.0004096521260701369,0.0004096521260701369,1.0187137602545053
2006-12-22,105.25018262934492,1,0.7143280917476323,0.00023607744166698197,0.00023607744166698197,1.0189542555928173
2006-12-29,105.27502982319504,1,0.7143526637741777,0.0005573899999997689,0.0005573899999997689,1.0195222105053419
2007-01-05,105.33370907206816,1,0.7022054779848708,0.00027544646889277047,0.00027544646889277047,1.0198030342981834
2007-01-12,105.36272287028744,1,0.7312414864597583,0.0002345246433175241,0.0002345246433175241,1.0200422032410563
2007-01-19,105.38743302528756,1,0.7343521649521615,0.0006575978761715895,0.0006575978761715895,1.020712980827513
2007-01-26,105.45673557742016,1,0.7268017518530971,0.0007915537702769537,0.0007915537702769537,1.0215209300358576
2007-02-02,105.54021025406756,1,0.7428889025076848,0.0008969905436100323,0.0008969905436100323,1.0224372246501996
2007-02-09,105.63487882463608,1,0.672272094699109,-0.00013999148390919647,-0.00013999148390919647,1.0222940921459167
2007-02-16,105.62009084119684,1,0.7023050371495502,0.0004828274316985848,0.0004828274316985848,1.0227876837768681
2007-02-23,105.67108711839346,1,0.6749279184878422,-0.0006109614895608573,-0.0006109614895608573,1.0221627998900833
2007-03-02,105.6065261536041,0,0.3015487553984775,0.0004687041163562444,0.0,1.0221627998900833
2007-03-09,105.65602436712636,1,0.5349039755798608,-0.0007249962097169993,-0.0007249962097169993,1.0214217357344493
2007-03-16,105.57942414992642,0,0.34758233406964256,-0.0003027246957604257,0.0,1.0214217357344493
2007-03-23,105.54746265087208,1,0.5209974333620954,-0.0007514753171448119,-0.0007514753171448119,1.0206541625116496
2007-03-30,105.46814633790268,0,0.5,0.00015734137298539785,0.0,1.0206541625116496
2007-04-06,105.48474084085372,0,0.5,-0.0014134044559216408,0.0,1.0206541625116496
2007-04-13,105.33564823811751,0,0.4559794129060381,-0.0036865372549831354,0.0,1.0206541625116496
2007-04-20,104.9473244466099,0,0.29334301943792473,-0.00041434980880239447,0.0,1.0206541625116496
2007-04-27,104.90383954279112,0,0.2955274060070164,-0.0003087586552298349,0.0,1.0206541625116496
2007-05-04,104.87144957436544,0,0.312577631410695,-0.00010603649940355009,0.0,1.0206541625116496
2007-05-11,104.8603293729652,0,0.3584483300979326,0.0001793264043654652,0.0,1.0206541625116496
2007-05-18,104.87913359879222,0,0.4889688779113855,-0.000304856440080048,0.0,1.0206541625116496
2007-05-25,104.84716051948462,1,0.5668992842949646,0.0007834140296405501,0.0007834140296405501,1.0214537573019722
2007-06-01,104.92929925600356,1,0.6116753039089968,-0.0003388628493172785,-0.0003388628493172785,1.021107624571327
2007-06-08,104.8937426146808,0,0.29336572754677537,-0.0013402340866198736,0.0,1.021107624571327
2007-06-15,104.75316044535548,0,0.289394729297292,0.0013553788842048942,0.0,1.021107624571327
2007-06-22,104.89514066707684,0,0.31574794243448084,-0.0027188510828868306,0.0,1.021107624571327
2007-06-29,104.6099464002846,0,0.30332547791907577,-0.0006756887175279891,0.0,1.021107624571327
2007-07-06,104.53926263976072,0,0.35910009517303243,-0.002195343254002169,0.0,1.021107624571327
2007-07-13,104.30976307474616,0,0.3475296764586535,-0.0017383892914129007,0.0,1.021107624571327
2007-07-20,104.1284320996272,0,0.2933430912785461,-0.0038094504389840633,0.0,1.021107624571327
2007-07-27,103.73175999825456,0,0.2388967294035405,-0.00029344168192602105,0.0,1.021107624571327
2007-08-03,103.70132077613152,0,0.25586366289086937,1.5207327495270206e-05,0.0,1.021107624571327
2007-08-10,103.70289779607826,0,0.24010723789868382,-0.0028583452996160386,0.0,1.021107624571327
2007-08-17,103.40647910560628,0,0.23988219681591494,-8.917274760689153e-05,0.0,1.021107624571327
2007-08-24,103.39725806574408,0,0.30278756986761896,-0.00022051325524152787,0.0,1.021107624571327
2007-08-31,103.37445759978496,0,0.2806734599179255,-0.0035504374677809425,0.0,1.021107624571327
2007-09-07,103.00743305231116,0,0.29331724402374665,-0.0028464722726704306,0.0,1.021107624571327
2007-09-14,102.7142252502488,0,0.3184161258689646,-0.0011403078750292783,0.0,1.021107624571327
2007-09-21,102.5970994103184,0,0.3932711275215968,0.0005832463105266417,0.0,1.021107624571327
2007-09-28,102.6569387900202,0,0.4613988162024432,0.005631571899462173,0.0,1.021107624571327
2007-10-05,103.23505872179489,1,0.6453735793012667,0.00036504364788858545,0.00036504364788858545,1.0214803734234874
2007-10-12,103.27274402422069,1,0.6223333695737108,-0.003227536353605065,-0.003227536353605065,1.018183508383769
2007-10-19,102.93942748854596,0,0.2934239103010905,-0.0005237804463235074,0.0,1.018183508383769
2007-10-26,102.88550982927173,0,0.382773687739328,2.255187986310858e-05,0.0,1.018183508383769
2007-11-02,102.88783009092904,0,0.3560115114147271,-0.0053718614712238155,0.0,1.018183508383769
2007-11-09,102.33513092060576,0,0.20725367030178019,-0.0032721990713238114,0.0,1.018183508383769
2007-11-16,102.00027000024356,0,0.2652667637391087,-0.008668715210113698,0.0,1.018183508383769
2007-11-23,101.11605870825674,0,0.2933710649244289,-0.0006416592424505208,0.0,1.018183508383769
2007-11-30,101.05117665462642,0,0.3138990033288555,0.0022557972788872505,0.0,1.018183508383769
2007-12-07,101.27912762395228,0,0.3730859521702965,0.003005862907134782,0.0,1.018183508383769
2007-12-14,101.58355879694408,0,0.3490240745644361,-0.0012914134380327402,0.0,1.018183508383769
2007-12-21,101.45237242403051,0,0.4939913496522968,-0.0009249354706138968,0.0,1.018183508383769
2007-12-28,101.3585355261976,0,0.4021842367695255,0.00013868230331648412,0.0,1.018183508383769
2008-01-04,101.37259216136516,0,0.34083332086319607,-0.00614713019155011,0.0,1.018183508383769
2008-01-11,100.74944163949434,0,0.29340898009442,-0.0024797458901231195,0.0,1.018183508383769
2008-01-18,100.4996086256566,0,0.2671200077628878,0.00018596225858602544,0.0,1.018183508383769
2008-01-25,100.51829775986364,0,0.2559383457410737,0.0018166992802166604,0.0,1.018183508383769
2008-02-01,100.70090927905258,0,0.34773629945549084,-0.0009792891505651102,0.0,1.018183508383769
2008-02-08,100.60229397114357,0,0.300752751574844,-0.00303318522880891,0.0,1.018183508383769
2008-02-15,100.297148579086,0,0.26392593890404786,-0.00018898502933983874,0.0,1.018183508383769
2008-02-22,100.27819391951908,0,0.29921940179639844,-0.001284922703115643,0.0,1.018183508383769
2008-02-29,100.14934419152446,0,0.2933714284896532,-0.004579037802686758,0.0,1.018183508383769
2008-03-07,99.69075655855718,0,0.2542110508284448,-0.004680464020668906,0.0,1.018183508383769
2008-03-14,99.2241575592916,0,0.2451584639186096,-0.00032815913866446333,0.0,1.018183508383769
2008-03-21,99.19159624521224,0,0.2615525936746744,-0.002848092299948979,0.0,1.018183508383769
2008-03-28,98.9090894237266,0,0.2813693311035712,-0.00029898802798855595,0.0,1.018183508383769
2008-04-04,98.87951679012966,0,0.29540545785310235,-0.001392575526357076,0.0,1.018183508383769
2008-04-11,98.7418195949897,0,0.3286580688768282,-0.00031872867512827696,0.0,1.018183508383769
2008-04-18,98.71034774565044,0,0.36093450060145843,0.0047039224257781065,0.0,1.018183508383769
2008-04-25,99.17467356406756,1,0.5235572503387951,0.006465341560075055,0.006465341560075055,1.0247664125363056
2008-05-02,99.8158717027682,1,0.7186032699944711,0.00015708094203992218,0.00015708094203992218,1.0249273838097577
2008-05-09,99.8315508739258,1,0.6910976649611276,0.0005966635871617054,0.0005966635871617054,1.0255389206591619
2008-05-16,99.89111672518216,1,0.7135773304739921,0.0007258874282489725,0.0007258874282489725,1.0262833464688483
2008-05-23,99.96362643100672,1,0.6503641174101382,0.00032293346584166827,0.00032293346584166827,1.026614767706859
2008-05-30,99.99590803134818,1,0.6915415644238905,-0.0006602021095535315,-0.0006602021095535315,1.0259369944715202
2008-06-06,99.92989052191916,1,0.5775070965803536,0.00030716063787372683,0.00030716063787372683,1.0262521219331604
2008-06-13,99.96058505083452,1,0.6189522630214436,0.0008404048380521445,0.0008404048380521445,1.0271145891814943
2008-06-20,100.04459241012576,1,0.6031501181620562,-0.003712730018225363,-0.003712730018225363,1.023301190014083
2008-06-27,99.67315384872356,0,0.31641895374897944,-0.00028076315070557634,0.0,1.023301190014083
2008-07-04,99.64516930000823,0,0.31168930891739466,-0.00039286147700434704,0.0,1.023301190014083
2008-07-11,99.60602255162068,0,0.29039284388295433,-0.0011675299392133187,0.0,1.023301190014083
2008-07-18,99.4897295381657,0,0.3346229775019343,0.0005978986482997328,0.0,1.023301190014083
2008-07-25,99.54921431297628,0,0.44406569617676017,2.77519004936444e-05,0.0,1.023301190014083
2008-08-01,99.55197699286612,0,0.4729919531751184,0.000726405688154852,0.0,1.023301190014083
2008-08-08,99.6242921152208,0,0.4896487867274593,-0.0015161810000462461,0.0,1.023301190014083
2008-08-15,99.47324365637265,0,0.4276837830308425,-0.002776555615547349,0.0,1.023301190014083
2008-08-22,99.19705066310183,0,0.33001465111452594,-0.006806169500232606,0.0,1.023301190014083
2008-08-29,98.5218987223656,0,0.26047754454141553,-0.0037249329264681386,0.0,1.023301190014083
2008-09-05,98.1549112578365,0,0.30622808514441924,0.0032204179015269396,0.0,1.023301190014083
2008-09-12,98.47101109117403,0,0.2837202882028857,-0.01112889794687455,0.0,1.023301190014083
2008-09-19,97.3751372580148,0,0.2924415395349428,-0.00655860686924703,0.0,1.023301190014083
2008-09-26,96.73649201390052,0,0.2933154204707986,-0.01719078471261737,0.0,1.023301190014083
2008-10-03,95.07351580583573,0,0.34754204998351396,-0.009993344933365789,0.0,1.023301190014083
2008-10-10,94.1234133683602,1,0.6896069174564029,0.0013951090417974044,0.0013951090417974044,1.0247288067567537
2008-10-17,94.25472579339524,1,0.5284531983755871,-0.008930187250426047,-0.008930187250426047,1.0155777866315103
2008-10-24,93.41301344282266,1,0.6002891520737081,0.0014132914907543093,0.0014132914907543093,1.0170130940755557
2008-10-31,93.54503325984712,1,0.5292629883203809,0.0009228081462058224,0.0009228081462058224,1.0179516020435666
2008-11-07,93.6313573785764,1,0.6092992934803146,0.002611902225068574,0.002611902225068574,1.0206103920979563
2008-11-14,93.87591332924968,1,0.5236470157796507,-0.010202221688915047,-0.010202221688915047,1.0101978986197624
2008-11-21,92.9181704502153,0,0.3772487297444298,-0.004539480352530378,0.0,1.0101978986197624
2008-11-28,92.49637024106347,0,0.34536784613816646,-0.012070839095145391,0.0,1.0101978986197624
2008-12-05,91.3798614389986,0,0.28688420744550197,-0.004029939328544008,0.0,1.0101978986197624
2008-12-12,91.01160614154868,0,0.29337915919228513,-0.014213650080288853,0.0,1.0101978986197624
2008-12-19,89.71799901860764,0,0.2932721473381893,-0.001805328599852607,0.0,1.0101978986197624
2008-12-26,89.5560285490578,0,0.3406364291801871,-0.0015202810726111515,0.0,1.0101978986197624
2009-01-02,89.41987821391645,1,0.5949074235686804,0.009726952051630988,0.009726952051630988,1.0200240451422953
2009-01-09,90.2896610817659,1,0.7142502943675996,0.0038093156525949023,0.0038093156525949023,1.023909638703479
2009-01-16,90.63360290099216,1,0.6553079091561455,-0.0023977032797523057,-0.0023977032797523057,1.0214546072045896
2009-01-23,90.41629041406068,1,0.6984979354085712,0.003850757429784357,0.003850757429784357,1.0253879811224702
2009-01-30,90.76446161614616,1,0.7142794470266944,0.0016165239344696491,0.0016165239344696491,1.0270455453360723
2009-02-06,90.91118454074793,1,0.7142869271684511,0.0026212422786402456,0.0026212422786402456,1.0297376805415963
2009-02-13,91.1494847812674,1,0.6822848657086965,0.0006263971165050286,0.0006263971165050286,1.0303827052554442
2009-02-20,91.20658055570532,1,0.6330871181604925,-0.0031003981848187756,-0.0031003981848187756,1.0271881085864016
2009-02-27,90.92380383890688,1,0.6226209013069188,-0.011798589963111339,-0.011798589963111339,1.0150687372782068
2009-03-06,89.85103115952525,1,0.6874404280317087,0.0041286390839372356,0.0041286390839372356,1.0192595897398165
2009-03-13,90.22199363850252,1,0.7142551947767446,0.006925939760133559,0.006925939760133559,1.026318920258293
2009-03-20,90.84686573148194,1,0.6960859580683729,0.007986055996466623,0.007986055996466623,1.0345151606257088
2009-03-27,91.57237388831705,1,0.6481333462877079,-0.003435962687500682,-0.003435962687500682,1.0309606051341451
2009-04-03,91.25773462843092,1,0.7142611940488395,0.004570506264325536,0.004570506264325536,1.0356726170381836
2009-04-10,91.67482867621833,1,0.7196615736431775,0.011586342613104428,0.011586342613104428,1.0476722748141984
2009-04-17,92.73700465025864,1,0.7142893218037065,0.0034687616826729606,0.0034687616826729606,1.0513064002570727
2009-04-24,93.05868721855532,1,0.7143777030964058,0.009092074698284103,0.009092074698284103,1.060864956578994
2009-05-01,93.90478375407068,1,0.7252581421780633,0.012300861430515342,0.012300861430515342,1.073914509406362
2009-05-08,95.05989348669202,1,0.7142384287517614,0.005153491995310011,0.005153491995310011,1.079448919234235
2009-05-15,95.5497838868507,1,0.7266912410927859,0.002225451275235324,0.002225451275235324,1.0818511802080961
2009-05-22,95.76242527525017,1,0.7335134039305492,0.008852840859401745,0.008852840859401745,1.0914286365400343
2009-05-29,96.6101947865223,1,0.7142972888480421,0.012718222323216732,0.012718222323216732,1.1053096685894757
2009-06-05,97.83890472250656,1,0.6850415081057366,0.007903308059986625,0.007903308059986625,1.11404527140202
2009-06-12,98.6121557267802,1,0.6717063921897956,-0.00331200580273594,-0.00331200580273594,1.110355546998626
2009-06-19,98.2855516947928,1,0.7150041027082251,0.000704098588140134,0.000704098588140134,1.1111373467716013
2009-06-26,98.35475441297568,1,0.714227642898583,0.0006579290680279737,0.0006579290680279737,1.1118683963306137
2009-07-03,98.41946486488273,1,0.7143212063547116,0.001203462954111778,0.001203462954111778,1.1132064887554454
2009-07-10,98.53790904481112,1,0.7142718032812962,0.005607083693438986,0.005607083693438986,1.1194483307059766
2009-07-17,99.09041934780184,1,0.7365974404666931,0.0073078087237121725,0.0073078087237121725,1.1276290449828548
2009-07-24,99.814553178748,1,0.7328140382039086,0.00983923120508301,0.00983923120508301,1.138724047870008
2009-07-31,100.79665164510575,1,0.7142681952241525,0.002631405357034211,0.002631405357034211,1.1417204924297568
2009-08-07,101.0618884942158,1,0.7141977465922057,0.0035895047210585673,0.0035895047210585673,1.1458187035274627
2009-08-14,101.42465062008488,1,0.7051007335550827,0.00040204556594569674,0.00040204556594569674,1.1462793748565936
2009-08-21,101.46542795114428,1,0.675235873822751,-0.0012318602636568476,-0.0012318602636568476,1.1448673188436584
2009-08-28,101.34043672231633,1,0.6894898435514277,-0.0002800263892026589,-0.0002800263892026589,1.1445467257822466
2009-09-04,101.31205872574075,1,0.684554049612361,0.0002361611032124511,0.0002361611032124511,1.1448170231996855
2009-09-11,101.33598469329816,1,0.6972327309374239,-0.0008120654401634342,-0.0008120654401634342,1.1438873568598342
2009-09-18,101.2536932422838,1,0.7141998986829231,0.0032534803284980374,0.0032534803284980374,1.1476089718733953
2009-09-25,101.58312014143534,1,0.7076732433590668,0.002607635033131217,0.002607635033131217,1.1506015172327881
2009-10-02,101.84801184429092,1,0.6713702099771892,-0.0005206517009913592,-0.0005206517009913592,1.1500024545956777
2009-10-09,101.7949845036816,1,0.7271208462034481,0.004131913803735454,0.004131913803735454,1.1547541656121512
2009-10-16,102.2155926053034,1,0.7382358714069873,0.004394945830665131,0.004394945830665131,1.1598292476177514
2009-10-23,102.66482459785304,1,0.7080159459855847,0.003118338905131912,0.003118338905131912,1.1634459882839077
2009-10-30,102.98496831458507,1,0.6247763245128041,-0.0016749651156739986,-0.0016749651156739986,1.1614972568395612
2009-11-06,102.81247208521935,1,0.701169297751413,0.0007258786943233897,0.0007258786943233897,1.162340362951816
2009-11-13,102.88710146821673,1,0.7143703452267983,0.0017648298271195628,0.0017648298271195628,1.1643916958936185
2009-11-20,103.06867969371372,1,0.7299371263327448,-0.0002295595686994112,-0.0002295595686994112,1.164124398638112
2009-11-27,103.0450192920568,1,0.7366373864600937,0.0003861870091823594,0.0003861870091823594,1.1645739683579384
2009-12-04,103.08481393986835,1,0.7574216079022984,0.0010878454217577715,0.0010878454217577715,1.1658408448177149
2009-12-11,103.1969542827656,1,0.7515844767067107,0.001686678823575427,0.001686678823575427,1.1678072438823281
