Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Duration,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,1019.8202056977354,2010-04-19,98.0565,0.0,2010-05-27,38,96.9159,0.0,-1163.2069266188482,-0.01,Long,Closed,0
1,0,1022.6248402576009,2010-06-01,96.6501,0.0,2011-02-17,261,99.4269,0.0,2839.624656427317,0.03,Long,Closed,1
2,0,1025.8014884109855,2011-02-23,99.119,0.0,2011-06-09,106,99.3133,0.0,199.31322919824743,0.0,Long,Closed,2
3,0,1026.286144747938,2011-06-10,99.2664,0.0,2011-08-08,59,98.6901,0.0,-591.4487052182376,-0.01,Long,Closed,3
4,0,1030.6934015594934,2011-08-25,98.2681,0.0,2011-09-14,20,98.1933,0.0,-77.09586643666262,-0.0,Long,Closed,4
5,0,1032.799109195972,2011-09-29,97.9931,0.0,2011-10-28,29,99.3057,0.0,1355.652110730647,0.01,Long,Closed,5
6,0,1038.3145116845867,2011-11-02,98.7782,0.0,2012-02-07,97,100.4927,0.0,1780.1902302832314,0.02,Long,Closed,6
7,0,1040.0636014059057,2012-02-10,100.3237,0.0,2012-03-01,20,100.6555,0.0,345.0931029464846,0.0,Long,Closed,7
8,0,1040.556714601772,2012-03-02,100.6078,0.0,2012-03-22,20,100.9756,0.0,382.7167596305371,0.0,Long,Closed,8
9,0,1041.0237420372544,2012-03-23,100.9303,0.0,2012-09-13,174,101.6346,0.0,733.1930215168395,0.01,Long,Closed,9
10,0,1042.2225051637256,2012-09-21,101.5177,0.0,2012-12-18,88,102.1105,0.0,617.8295010610454,0.01,Long,Closed,10
11,0,1042.5196080140026,2012-12-19,102.0814,0.0,2013-03-18,89,102.7571,0.0,704.4304991350509,0.01,Long,Closed,11
12,0,1043.305459722376,2013-03-19,102.6797,0.0,2013-05-06,48,103.7652,0.0,1132.5080765286402,0.01,Long,Closed,12
13,0,1044.3642648001571,2013-05-23,103.66,0.0,2013-06-21,29,102.6952,0.0,-1007.6026426791796,-0.01,Long,Closed,13
14,0,1041.350595252709,2013-06-26,102.9924,0.0,2013-09-19,85,104.0678,0.0,1119.8684301347676,0.01,Long,Closed,14
15,0,1042.5928768877016,2013-09-20,103.9438,0.0,2013-12-26,97,105.0718,0.0,1176.0447651293362,0.01,Long,Closed,15
16,0,1043.3902767535392,2013-12-30,104.9915,0.0,2014-07-02,184,106.1099,0.0,1166.9276855211501,0.01,Long,Closed,16
17,0,1044.8377491300291,2014-07-17,105.9629,0.0,2014-08-06,20,105.7216,0.0,-252.1193488650897,-0.0,Long,Closed,17
18,0,1045.6774830946563,2014-08-07,105.6367,0.0,2014-08-27,20,106.2518,0.0,643.1962198515248,0.01,Long,Closed,18
19,0,1045.999399338507,2014-09-02,106.2191,0.0,2014-11-28,87,106.529,0.0,324.15521385500324,0.0,Long,Closed,19
20,0,1046.7589527657312,2014-12-01,106.4517,0.0,2015-02-25,86,106.6706,0.0,229.13553476041125,0.0,Long,Closed,20
21,0,1047.4649835963498,2015-03-09,106.5987,0.0,2015-04-07,29,106.826,0.0,238.08879077144957,0.0,Long,Closed,21
22,0,1048.309904147031,2015-04-13,106.7399,0.0,2015-05-01,18,106.7281,0.0,-12.370056868938264,-0.0,Long,Closed,22
23,0,1049.585399788315,2015-05-06,106.5984,0.0,2015-05-26,20,106.7133,0.0,120.59736243567022,0.0,Long,Closed,23
24,0,1051.6816021997097,2015-06-16,106.5006,0.0,2015-07-15,29,106.6463,0.0,153.23000944047817,0.0,Long,Closed,24
25,0,1057.4623988945366,2015-08-20,106.0633,0.0,2015-09-29,40,105.6139,0.0,-475.22360206321173,-0.0,Long,Closed,25
26,0,1057.0430402363872,2015-10-02,105.6558,0.0,2016-01-07,97,105.7512,0.0,100.8419060385495,0.0,Long,Closed,26
27,0,1060.5933550098696,2016-01-14,105.3972,0.0,2016-03-11,57,106.5649,0.0,1238.4548606450116,0.01,Long,Closed,27
28,0,1063.8678728134125,2016-03-22,106.2369,0.0,2016-04-20,29,106.7137,0.0,507.25220175743743,0.0,Long,Closed,28
29,0,1065.5293660097313,2016-04-28,106.5473,0.0,2016-06-06,39,106.7378,0.0,202.98334422483458,0.0,Long,Closed,29
30,0,1066.1566474176095,2016-06-09,106.675,0.0,2016-10-04,117,107.19,0.0,549.0706734200648,0.0,Long,Closed,30
31,0,1065.4151606093117,2016-10-10,107.2646,0.0,2016-12-07,58,107.7246,0.0,490.09097388027294,0.0,Long,Closed,31
32,0,1065.822791726244,2016-12-08,107.6834,0.0,2017-03-24,106,108.2282,0.0,580.6602569324605,0.01,Long,Closed,32
33,0,1065.6859231990722,2017-03-28,108.2421,0.0,2017-08-10,135,108.8123,0.0,607.6541134081053,0.01,Long,Closed,33
34,0,1065.4587554696252,2017-08-11,108.8355,0.0,2018-01-03,145,109.9155,0.0,1150.6954559072037,0.01,Long,Closed,34
35,0,1065.4141675346145,2018-01-10,109.9201,0.0,2018-01-30,20,109.9142,0.0,-6.285943588474765,-0.0,Long,Closed,35
36,0,1070.2124620342374,2018-02-12,109.4214,0.0,2018-05-29,106,109.4415,0.0,21.511270486880676,0.0,Long,Closed,36
37,0,1068.9485726932971,2018-05-30,109.5709,0.0,2018-07-26,57,110.0582,0.0,520.8986394734529,0.0,Long,Closed,37
38,0,1069.2040744837946,2018-07-27,110.0319,0.0,2018-09-14,49,110.2555,0.0,239.07403105459525,0.0,Long,Closed,38
39,0,1069.630935376508,2018-09-17,110.2115,0.0,2018-11-02,46,110.0025,0.0,-223.5528654936934,-0.0,Long,Closed,39
40,0,1068.1190957073948,2018-11-08,110.1582,0.0,2019-05-13,186,110.815,0.0,701.5406220606237,0.01,Long,Closed,40
41,0,1067.1512781425045,2019-05-14,110.9155,0.0,2020-01-20,251,112.7866,0.0,1996.7467565324478,0.02,Long,Closed,41
42,0,1068.2054039114819,2020-01-28,112.6753,0.0,2020-02-26,29,112.1473,0.0,-564.0124532652553,-0.0,Long,Closed,42
43,0,1071.6435370151596,2020-03-04,111.7875,0.0,2020-03-24,20,110.0442,0.0,-1868.1961780785205,-0.02,Long,Closed,43
