,Start,End,Period,Total Return [%],Benchmark Return [%],Annualized Return [%],Annualized Volatility [%],Max Drawdown [%],Max Drawdown Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta
0,2009-04-30,2025-11-05,4366 days,26.024764867757977,25.28105140801429,1.9525677113396256,1.8098422028261623,4.171346439149925,597 days,1.0775369057079827,0.46809051701242477,1.224626957239769,1.5755100155602881,0.2403791827427859,43.62662812098042,1.0872606695720528,1.1084901703442118,-0.001213258034030682,0.005089766929701867,0.7568325737041132
