,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
0,2009-04-30,2025-11-05,4366 days,100000.0,126024.76486775794,26.024764867757945,25.28105140801429,100.0,0.0,4.171346439149866,597 days,76,75,1,0.0,76.0,2.873044104455154,-1.5594766856759417,0.5568875044721913,-0.46692298837475843,56 days 11:47:22.105263158,21 days 18:40:00,3.7018865264458367,346.99686490343925,1.0775369057079827,0.46809051701242477,1.224626957239769,1.5755100155602881
